Indicator|foracid|crncy_code|sol_id|nrml_accrued_amount_cr|interest_calc_upto_date_cr|accrued_upto_date_cr|booked_upto_date_cr|nrml_accrued_amount_dr|interest_calc_upto_date_dr|accrued_upto_date_dr|booked_upto_date_dr|Dummy|migr_cumbal_for_avgcalc_cr|migr_cumbal_date
INT||01|007|2071.26|20171125|20171126|20171126|||||||
INT||01|007|443.88|20171125|20171126|20171126|||||||
INT||01|007|887.67|20171125|20171126|20171126|||||||
INT||01|007|5917.77|20171125|20171126|20171126|||||||
INT||01|007|3846.57|20171125|20171126|20171126|||||||
INT||01|007|7397.28|20171125|20171126|20171126|||||||
INT||01|007|5917.77|20171125|20171126|20171126|||||||
INT||01|007|14794.56|20171125|20171126|20171126|||||||
INT||01|007|4438.35|20171125|20171126|20171126|||||||
INT||01|007|2367.09|20171125|20171126|20171126|||||||
INT||01|007|591.75|20171125|20171126|20171126|||||||
INT||01|007|12427.38|20171125|20171126|20171126|||||||
INT||01|007|28449.9|20171125|20171126|20171126|||||||
INT||01|007|881.55|20171125|20171126|20171126|||||||
INT||01|007|406.89|20171125|20171126|20171126|||||||
INT||01|007|493.11|20171125|20171126|20171126|||||||
INT||01|007|332.91|20171125|20171126|20171126|||||||
INT||01|007|665.73|20171125|20171126|20171126|||||||
INT||01|007|3143.88|20171125|20171126|20171126|||||||
