Indicator|foracid|crncy_code|sol_id|nrml_accrued_amount_cr|interest_calc_upto_date_cr|accrued_upto_date_cr|booked_upto_date_cr|nrml_accrued_amount_dr|interest_calc_upto_date_dr|accrued_upto_date_dr|booked_upto_date_dr|Dummy|migr_cumbal_for_avgcalc_cr|migr_cumbal_date
INT||01|002|2958.93|20171125|20171126|20171126|||||||
INT||01|002|11835.63|20171125|20171126|20171126|||||||
INT||01|002|1479.42|20171125|20171126|20171126|||||||
INT||01|002|14794.56|20171125|20171126|20171126|||||||
INT||01|002|5030.1|20171125|20171126|20171126|||||||
INT||01|002|542.43|20171125|20171126|20171126|||||||
INT||01|002|8506.89|20171125|20171126|20171126|||||||
INT||01|002|1134.27|20171125|20171126|20171126|||||||
INT||01|002|1084.95|20171125|20171126|20171126|||||||
INT||01|002|542.43|20171125|20171126|20171126|||||||
INT||01|002|1701.36|20171125|20171126|20171126|||||||
INT||01|002|1627.38|20171125|20171126|20171126|||||||
INT||01|002|246.6|20171125|20171126|20171126|||||||
INT||01|002|776.7|20171125|20171126|20171126|||||||
INT||01|002|271.26|20171125|20171126|20171126|||||||
INT||01|002|2225.34|20171125|20171126|20171126|||||||
INT||01|002|5547.96|20171125|20171126|20171126|||||||
INT||01|002|534.3|20171125|20171126|20171126|||||||
INT||01|002|591.75|20171125|20171126|20171126|||||||
INT||01|002|1232.91|20171125|20171126|20171126|||||||
INT||01|002|721.11|20171125|20171126|20171126|||||||
INT||01|002|23671.26|20171125|20171126|20171126|||||||
INT||01|002|30180.78|20171125|20171126|20171126|||||||
INT||01|002|702.72|20171125|20171126|20171126|||||||
INT||01|002|1538.55|20171125|20171126|20171126|||||||
INT||01|002|26712.27|20171125|20171126|20171126|||||||
INT||01|002|19178.15|20171125|20171126|20171126|||||||
INT||01|002|2305.44|20171125|20171126|20171126|||||||
INT||01|002|12328.74|20171125|20171126|20171126|||||||
INT||01|002|4487.73|20171125|20171126|20171126|||||||
INT||01|002|9924.66|20171125|20171126|20171126|||||||
INT||01|002|567.09|20171125|20171126|20171126|||||||
INT||01|002|283.59|20171125|20171126|20171126|||||||
INT||01|002|992.43|20171125|20171126|20171126|||||||
INT||01|002|30719.13|20171125|20171126|20171126|||||||
INT||01|002|1232.91|20171125|20171126|20171126|||||||
INT||01|002|50753.43|20171125|20171126|20171126|||||||
INT||01|002|24041.16|20171125|20171126|20171126|||||||
INT||01|002|649.74|20171125|20171126|20171126|||||||
INT||01|002|660.24|20171125|20171126|20171126|||||||
INT||01|002|2457.39|20171125|20171126|20171126|||||||
INT||01|002|1775.34|20171125|20171126|20171126|||||||
INT||01|002|2071.26|20171125|20171126|20171126|||||||
INT||01|002|17753.4|20171125|20171126|20171126|||||||
INT||01|002|2576.7|20171125|20171126|20171126|||||||
INT||01|002|20515.17|20171125|20171126|20171126|||||||
INT||01|002|283.59|20171125|20171126|20171126|||||||
INT||01|002|1232.91|20171125|20171126|20171126|||||||
INT||01|002|58767.15|20171125|20171126|20171126|||||||
INT||01|002|1627.38|20171125|20171126|20171126|||||||
INT||01|002|9924.66|20171125|20171126|20171126|||||||
INT||01|002|3698.64|20171125|20171126|20171126|||||||
INT||01|002|271.26|20171125|20171126|20171126|||||||
INT||01|002|332.91|20171125|20171126|20171126|||||||
INT||01|002|1997.28|20171125|20171126|20171126|||||||
INT||01|002|443.88|20171125|20171126|20171126|||||||
INT||01|002|5128.89|20171125|20171126|20171126|||||||
INT||01|002|5609.76|20171125|20171126|20171126|||||||
INT||01|002|4438.35|20171125|20171126|20171126|||||||
INT||01|002|295.92|20171125|20171126|20171126|||||||
INT||01|002|1015.17|20171125|20171126|20171126|||||||
INT||01|002|534.3|20171125|20171126|20171126|||||||
INT||01|002|702.72|20171125|20171126|20171126|||||||
INT||01|002|3563.01|20171125|20171126|20171126|||||||
INT||01|002|40068.6|20171125|20171126|20171126|||||||
INT||01|002|284.76|20171125|20171126|20171126|||||||
INT||01|002|360.09|20171125|20171126|20171126|||||||
INT||01|002|1984.95|20171125|20171126|20171126|||||||
INT||01|002|295.92|20171125|20171126|20171126|||||||
INT||01|002|1997.28|20171125|20171126|20171126|||||||
INT||01|002|1727.7|20171125|20171126|20171126|||||||
INT||01|002|1356.12|20171125|20171126|20171126|||||||
INT||01|002|23424.66|20171125|20171126|20171126|||||||
INT||01|002|834.39|20171125|20171126|20171126|||||||
INT||01|002|4487.73|20171125|20171126|20171126|||||||
INT||01|002|30719.13|20171125|20171126|20171126|||||||
INT||01|002|2243.67|20171125|20171126|20171126|||||||
INT||01|002|17256.33|20171125|20171126|20171126|||||||
INT||01|002|11219.13|20171125|20171126|20171126|||||||
INT||01|002|5609.76|20171125|20171126|20171126|||||||
INT||01|002|19072.56|20171125|20171126|20171126|||||||
INT||01|002|1775.34|20171125|20171126|20171126|||||||
INT||01|002|1276.02|20171125|20171126|20171126|||||||
INT||01|002|7397.28|20171125|20171126|20171126|||||||
INT||01|002|1775.34|20171125|20171126|20171126|||||||
INT||01|002|1417.77|20171125|20171126|20171126|||||||
INT||01|002|659.88|20171125|20171126|20171126|||||||
INT||01|002|2835.63|20171125|20171126|20171126|||||||
INT||01|002|283.59|20171125|20171126|20171126|||||||
INT||01|002|1511.37|20171125|20171126|20171126|||||||
INT||01|002|2552.04|20171125|20171126|20171126|||||||
INT||01|002|1701.36|20171125|20171126|20171126|||||||
INT||01|002|387.9|20171125|20171126|20171126|||||||
INT||01|002|1356.12|20171125|20171126|20171126|||||||
INT||01|002|1898.64|20171125|20171126|20171126|||||||
INT||01|002|23506.86|20171125|20171126|20171126|||||||
INT||01|002|1356.12|20171125|20171126|20171126|||||||
INT||01|002|949.32|20171125|20171126|20171126|||||||
INT||01|002|14178.06|20171125|20171126|20171126|||||||
INT||01|002|246.6|20171125|20171126|20171126|||||||
INT||01|002|2342.43|20171125|20171126|20171126|||||||
INT||01|002|19726.02|20171125|20171126|20171126|||||||
INT||01|002|748.02|20171125|20171126|20171126|||||||
INT||01|002|587.73|20171125|20171126|20171126|||||||
INT||01|002|295.92|20171125|20171126|20171126|||||||
INT||01|002|3365.7|20171125|20171126|20171126|||||||
INT||01|002|1175.46|20171125|20171126|20171126|||||||
