Indicator|foracid|crncy_code|sol_id|nrml_accrued_amount_cr|interest_calc_upto_date_cr|accrued_upto_date_cr|booked_upto_date_cr|nrml_accrued_amount_dr|interest_calc_upto_date_dr|accrued_upto_date_dr|booked_upto_date_dr|Dummy|migr_cumbal_for_avgcalc_cr|migr_cumbal_date
INT||01|005|591.75|20171125|20171126|20171126|||||||
INT||01|005|12822.03|20171125|20171126|20171126|||||||
INT||01|005|2663.01|20171125|20171126|20171126|||||||
INT||01|005|739.71|20171125|20171126|20171126|||||||
INT||01|005|1479.42|20171125|20171126|20171126|||||||
INT||01|005|2958.93|20171125|20171126|20171126|||||||
INT||01|005|1875.96|20171125|20171126|20171126|||||||
INT||01|005|2564.25|20171125|20171126|20171126|||||||
INT||01|005|739.71|20171125|20171126|20171126|||||||
INT||01|005|1479.42|20171125|20171126|20171126|||||||
INT||01|005|295.92|20171125|20171126|20171126|||||||
INT||01|005|1479.42|20171125|20171126|20171126|||||||
INT||01|005|1775.34|20171125|20171126|20171126|||||||
INT||01|005|368.64|20171125|20171126|20171126|||||||
INT||01|005|1134.27|20171125|20171126|20171126|||||||
INT||01|005|8506.89|20171125|20171126|20171126|||||||
INT||01|005|271.26|20171125|20171126|20171126|||||||
INT||01|005|4253.4|20171125|20171126|20171126|||||||
INT||01|005|850.68|20171125|20171126|20171126|||||||
INT||01|005|2835.63|20171125|20171126|20171126|||||||
INT||01|005|2835.63|20171125|20171126|20171126|||||||
INT||01|005|616.41|20171125|20171126|20171126|||||||
INT||01|005|406.89|20171125|20171126|20171126|||||||
INT||01|005|271.26|20171125|20171126|20171126|||||||
INT||01|005|425.34|20171125|20171126|20171126|||||||
INT||01|005|278.1|20171125|20171126|20171126|||||||
INT||01|005|3402.72|20171125|20171126|20171126|||||||
INT||01|005|283.59|20171125|20171126|20171126|||||||
INT||01|005|17580.78|20171125|20171126|20171126|||||||
INT||01|005|3119.22|20171125|20171126|20171126|||||||
INT||01|005|425.34|20171125|20171126|20171126|||||||
INT||01|005|2465.73|20171125|20171126|20171126|||||||
INT||01|005|2552.04|20171125|20171126|20171126|||||||
INT||01|005|2693.88|20171125|20171126|20171126|||||||
INT||01|005|567.09|20171125|20171126|20171126|||||||
INT||01|005|65391.69|20171125|20171126|20171126|||||||
INT||01|005|1627.38|20171125|20171126|20171126|||||||
INT||01|005|1134.27|20171125|20171126|20171126|||||||
INT||01|005|11626.02|20171125|20171126|20171126|||||||
INT||01|005|17580.78|20171125|20171126|20171126|||||||
INT||01|005|11767.77|20171125|20171126|20171126|||||||
INT||01|005|3365.7|20171125|20171126|20171126|||||||
INT||01|005|1417.77|20171125|20171126|20171126|||||||
INT||01|005|5695.92|20171125|20171126|20171126|||||||
INT||01|005|801.36|20171125|20171126|20171126|||||||
INT||01|005|1479.42|20171125|20171126|20171126|||||||
INT||01|005|325.44|20171125|20171126|20171126|||||||
INT||01|005|2095.92|20171125|20171126|20171126|||||||
INT||01|005|1972.62|20171125|20171126|20171126|||||||
INT||01|005|2884.83|20171125|20171126|20171126|||||||
INT||01|005|11650.68|20171125|20171126|20171126|||||||
INT||01|005|2847.96|20171125|20171126|20171126|||||||
INT||01|005|9863.01|20171125|20171126|20171126|||||||
INT||01|005|739.71|20171125|20171126|20171126|||||||
INT||01|005|1796.76|20171125|20171126|20171126|||||||
INT||01|005|1639.71|20171125|20171126|20171126|||||||
INT||01|005|936.99|20171125|20171126|20171126|||||||
INT||01|005|887.67|20171125|20171126|20171126|||||||
INT||01|005|443.88|20171125|20171126|20171126|||||||
INT||01|005|1109.61|20171125|20171126|20171126|||||||
INT||01|005|1775.34|20171125|20171126|20171126|||||||
INT||01|005|2342.43|20171125|20171126|20171126|||||||
INT||01|005|1109.61|20171125|20171126|20171126|||||||
INT||01|005|3945.2|20171125|20171126|20171126|||||||
INT||01|005|17753.4|20171125|20171126|20171126|||||||
INT||01|005|7693.11|20171125|20171126|20171126|||||||
INT||01|005|7397.28|20171125|20171126|20171126|||||||
INT||01|005|1506.06|20171125|20171126|20171126|||||||
INT||01|005|369.9|20171125|20171126|20171126|||||||
INT||01|005|230.58|20171125|20171126|20171126|||||||
INT||01|005|11835.63|20171125|20171126|20171126|||||||
INT||01|005|221.94|20171125|20171126|20171126|||||||
INT||01|005|277.38|20171125|20171126|20171126|||||||
INT||01|005|6287.67|20171125|20171126|20171126|||||||
INT||01|005|44383.59|20171125|20171126|20171126|||||||
INT||01|005|1849.32|20171125|20171126|20171126|||||||
INT||01|005|7397.28|20171125|20171126|20171126|||||||
INT||01|005|14424.66|20171125|20171126|20171126|||||||
INT||01|005|2225.34|20171125|20171126|20171126|||||||
INT||01|005|1775.34|20171125|20171126|20171126|||||||
INT||01|005|5178.06|20171125|20171126|20171126|||||||
INT||01|005|8013.72|20171125|20171126|20171126|||||||
INT||01|005|14794.56|20171125|20171126|20171126|||||||
INT||01|005|493.11|20171125|20171126|20171126|||||||
INT||01|005|17096.04|20171125|20171126|20171126|||||||
INT||01|005|9315.1|20171125|20171126|20171126|||||||
INT||01|005|44876.52|20171125|20171126|20171126|||||||
INT||01|005|350728.28|20171125|20171126|20171126|||||||
INT||01|005|19849.32|20171125|20171126|20171126|||||||
INT||01|005|7397.28|20171125|20171126|20171126|||||||
INT||01|005|14054.76|20171125|20171126|20171126|||||||
INT||01|005|9924.66|20171125|20171126|20171126|||||||
INT||01|005|2663.01|20171125|20171126|20171126|||||||
INT||01|005|850.68|20171125|20171126|20171126|||||||
INT||01|005|887.67|20171125|20171126|20171126|||||||
INT||01|005|3402.72|20171125|20171126|20171126|||||||
INT||01|005|27517.77|20171125|20171126|20171126|||||||
INT||01|005|641.07|20171125|20171126|20171126|||||||
INT||01|005|1417.77|20171125|20171126|20171126|||||||
INT||01|005|10928.43|20171125|20171126|20171126|||||||
INT||01|005|3686.31|20171125|20171126|20171126|||||||
INT||01|005|6521.94|20171125|20171126|20171126|||||||
INT||01|005|3119.22|20171125|20171126|20171126|||||||
INT||01|005|2835.63|20171125|20171126|20171126|||||||
INT||01|005|4438.35|20171125|20171126|20171126|||||||
INT||01|005|21797.1|20171125|20171126|20171126|||||||
INT||01|005|128219.13|20171125|20171126|20171126|||||||
INT||01|005|7378.74|20171125|20171126|20171126|||||||
INT||01|005|3254.76|20171125|20171126|20171126|||||||
INT||01|005|2243.67|20171125|20171126|20171126|||||||
INT||01|005|3346.56|20171125|20171126|20171126|||||||
INT||01|005|283.59|20171125|20171126|20171126|||||||
INT||01|005|3686.31|20171125|20171126|20171126|||||||
INT||01|005|1531.26|20171125|20171126|20171126|||||||
INT||01|005|2576.7|20171125|20171126|20171126|||||||
INT||01|005|3328.74|20171125|20171126|20171126|||||||
INT||01|005|12287.73|20171125|20171126|20171126|||||||
INT||01|005|5671.26|20171125|20171126|20171126|||||||
INT||01|005|8198.64|20171125|20171126|20171126|||||||
INT||01|005|726.57|20171125|20171126|20171126|||||||
INT||01|005|2958.9|20171125|20171126|20171126|||||||
INT||01|005|25643.67|20171125|20171126|20171126|||||||
INT||01|005|1966.41|20171125|20171126|20171126|||||||
INT||01|005|27246.57|20171125|20171126|20171126|||||||
INT||01|005|45410.82|20171125|20171126|20171126|||||||
INT||01|005|5239.71|20171125|20171126|20171126|||||||
INT||01|005|5239.71|20171125|20171126|20171126|||||||
INT||01|005|2095.92|20171125|20171126|20171126|||||||
INT||01|005|6324.66|20171125|20171126|20171126|||||||
INT||01|005|31948.02|20171125|20171126|20171126|||||||
INT||01|005|11219.13|20171125|20171126|20171126|||||||
INT||01|005|29589.03|20171125|20171126|20171126|||||||
INT||01|005|11243.88|20171125|20171126|20171126|||||||
INT||01|005|32054.88|20171125|20171126|20171126|||||||
INT||01|005|14794.56|20171125|20171126|20171126|||||||
INT||01|005|7089.03|20171125|20171126|20171126|||||||
INT||01|005|17878.38|20171125|20171126|20171126|||||||
INT||01|005|29589.03|20171125|20171126|20171126|||||||
INT||01|005|6509.61|20171125|20171126|20171126|||||||
INT||01|005|15386.28|20171125|20171126|20171126|||||||
INT||01|005|325.44|20171125|20171126|20171126|||||||
INT||01|005|443.88|20171125|20171126|20171126|||||||
INT||01|005|246.6|20171125|20171126|20171126|||||||
INT||01|005|20207.46|20171125|20171126|20171126|||||||
INT||01|005|3846.57|20171125|20171126|20171126|||||||
INT||01|005|6410.82|20171125|20171126|20171126|||||||
INT||01|005|298.35|20171125|20171126|20171126|||||||
INT||01|005|10257.39|20171125|20171126|20171126|||||||
INT||01|005|12822.03|20171125|20171126|20171126|||||||
INT||01|005|295.92|20171125|20171126|20171126|||||||
INT||01|005|12822.03|20171125|20171126|20171126|||||||
INT||01|005|14794.56|20171125|20171126|20171126|||||||
INT||01|005|295.92|20171125|20171126|20171126|||||||
INT||01|005|5128.89|20171125|20171126|20171126|||||||
INT||01|005|6410.82|20171125|20171126|20171126|||||||
INT||01|005|295.92|20171125|20171126|20171126|||||||
INT||01|005|295.92|20171125|20171126|20171126|||||||
INT||01|005|295.92|20171125|20171126|20171126|||||||
INT||01|005|2071.26|20171125|20171126|20171126|||||||
INT||01|005|13315.05|20171125|20171126|20171126|||||||
INT||01|005|29589.03|20171125|20171126|20171126|||||||
INT||01|005|295.88|20171125|20171126|20171126|||||||
INT||01|005|4438.35|20171125|20171126|20171126|||||||
INT||01|005|2158.56|20171125|20171126|20171126|||||||
INT||01|005|295.92|20171125|20171126|20171126|||||||
INT||01|005|1701.36|20171125|20171126|20171126|||||||
INT||01|005|1701.36|20171125|20171126|20171126|||||||
INT||01|005|2835.63|20171125|20171126|20171126|||||||
INT||01|005|1417.77|20171125|20171126|20171126|||||||
INT||01|005|567.09|20171125|20171126|20171126|||||||
INT||01|005|2552.04|20171125|20171126|20171126|||||||
INT||01|005|2126.7|20171125|20171126|20171126|||||||
INT||01|005|4528.53|20171125|20171126|20171126|||||||
INT||01|005|610.29|20171125|20171126|20171126|||||||
INT||01|005|2108.25|20171125|20171126|20171126|||||||
INT||01|005|271.26|20171125|20171126|20171126|||||||
INT||01|005|1984.95|20171125|20171126|20171126|||||||
INT||01|005|246.6|20171125|20171126|20171126|||||||
INT||01|005|1417.77|20171125|20171126|20171126|||||||
INT||01|005|1134.27|20171125|20171126|20171126|||||||
INT||01|005|1417.77|20171125|20171126|20171126|||||||
INT||01|005|283.59|20171125|20171126|20171126|||||||
INT||01|005|5671.26|20171125|20171126|20171126|||||||
INT||01|005|2268.45|20171125|20171126|20171126|||||||
INT||01|005|708.93|20171125|20171126|20171126|||||||
INT||01|005|1633.32|20171125|20171126|20171126|||||||
INT||01|005|1559.61|20171125|20171126|20171126|||||||
INT||01|005|567.09|20171125|20171126|20171126|||||||
INT||01|005|28109.61|20171125|20171126|20171126|||||||
INT||01|005|1356.12|20171125|20171126|20171126|||||||
INT||01|005|5876.52|20171125|20171126|20171126|||||||
INT||01|005|2576.7|20171125|20171126|20171126|||||||
INT||01|005|5279.94|20171125|20171126|20171126|||||||
INT||01|005|284.76|20171125|20171126|20171126|||||||
INT||01|005|406.89|20171125|20171126|20171126|||||||
INT||01|005|1701.36|20171125|20171126|20171126|||||||
INT||01|005|3365.7|20171125|20171126|20171126|||||||
INT||01|005|1417.77|20171125|20171126|20171126|||||||
INT||01|005|1417.77|20171125|20171126|20171126|||||||
INT||01|005|1233.96|20171125|20171126|20171126|||||||
INT||01|005|1084.95|20171125|20171126|20171126|||||||
INT||01|005|3260.97|20171125|20171126|20171126|||||||
INT||01|005|4191.75|20171125|20171126|20171126|||||||
INT||01|005|3698.64|20171125|20171126|20171126|||||||
INT||01|005|2219.22|20171125|20171126|20171126|||||||
INT||01|005|369.9|20171125|20171126|20171126|||||||
INT||01|005|1479.42|20171125|20171126|20171126|||||||
INT||01|005|246.6|20171125|20171126|20171126|||||||
INT||01|005|1726.02|20171125|20171126|20171126|||||||
INT||01|005|1726.02|20171125|20171126|20171126|||||||
INT||01|005|1726.02|20171125|20171126|20171126|||||||
INT||01|005|246.6|20171125|20171126|20171126|||||||
INT||01|005|369.9|20171125|20171126|20171126|||||||
INT||01|005|17753.4|20171125|20171126|20171126|||||||
INT||01|005|2752.38|20171125|20171126|20171126|||||||
INT||01|005|887.67|20171125|20171126|20171126|||||||
INT||01|005|2342.43|20171125|20171126|20171126|||||||
INT||01|005|443.88|20171125|20171126|20171126|||||||
INT||01|005|5856.12|20171125|20171126|20171126|||||||
INT||01|005|2362.41|20171125|20171126|20171126|||||||
INT||01|005|3982.23|20171125|20171126|20171126|||||||
INT||01|005|887.67|20171125|20171126|20171126|||||||
INT||01|005|554.76|20171125|20171126|20171126|||||||
INT||01|005|1384.74|20171125|20171126|20171126|||||||
INT||01|005|6793.11|20171125|20171126|20171126|||||||
INT||01|005|234.27|20171125|20171126|20171126|||||||
INT||01|005|1479.48|20171125|20171126|20171126|||||||
INT||01|005|209.61|20171125|20171126|20171126|||||||
INT||01|005|2589.03|20171125|20171126|20171126|||||||
INT||01|005|388.35|20171125|20171126|20171126|||||||
INT||01|005|14794.56|20171125|20171126|20171126|||||||
INT||01|005|14794.56|20171125|20171126|20171126|||||||
INT||01|005|29589.03|20171125|20171126|20171126|||||||
INT||01|005|24361.74|20171125|20171126|20171126|||||||
INT||01|005|11835.63|20171125|20171126|20171126|||||||
INT||01|005|6410.82|20171125|20171126|20171126|||||||
INT||01|005|3686.28|20171125|20171126|20171126|||||||
INT||01|005|2465.73|20171125|20171126|20171126|||||||
INT||01|005|4931.55|20171125|20171126|20171126|||||||
INT||01|005|2465.73|20171125|20171126|20171126|||||||
INT||01|005|493.11|20171125|20171126|20171126|||||||
INT||01|005|1923.48|20171125|20171126|20171126|||||||
INT||01|005|13890.24|20171125|20171126|20171126|||||||
INT||01|005|6287.67|20171125|20171126|20171126|||||||
INT||01|005|838.35|20171125|20171126|20171126|||||||
INT||01|005|2663.01|20171125|20171126|20171126|||||||
INT||01|005|1282.32|20171125|20171126|20171126|||||||
INT||01|005|2835.63|20171125|20171126|20171126|||||||
INT||01|005|1183.59|20171125|20171126|20171126|||||||
INT||01|005|517.77|20171125|20171126|20171126|||||||
INT||01|005|1559.61|20171125|20171126|20171126|||||||
INT||01|005|5917.77|20171125|20171126|20171126|||||||
INT||01|005|1417.77|20171125|20171126|20171126|||||||
INT||01|005|3846.6|20171125|20171126|20171126|||||||
INT||01|005|2410.29|20171125|20171126|20171126|||||||
INT||01|005|2835.63|20171125|20171126|20171126|||||||
INT||01|005|2342.43|20171125|20171126|20171126|||||||
INT||01|005|52676.52|20171125|20171126|20171126|||||||
INT||01|005|2712.33|20171125|20171126|20171126|||||||
INT||01|005|5856.12|20171125|20171126|20171126|||||||
INT||01|005|28109.61|20171125|20171126|20171126|||||||
INT||01|005|4931.55|20171125|20171126|20171126|||||||
INT||01|005|2450.34|20171125|20171126|20171126|||||||
INT||01|005|2711.28|20171125|20171126|20171126|||||||
INT||01|005|2617.68|20171125|20171126|20171126|||||||
INT||01|005|4253.4|20171125|20171126|20171126|||||||
INT||01|005|2130.39|20171125|20171126|20171126|||||||
INT||01|005|3260.97|20171125|20171126|20171126|||||||
INT||01|005|4253.4|20171125|20171126|20171126|||||||
INT||01|005|1183.59|20171125|20171126|20171126|||||||
INT||01|005|2552.04|20171125|20171126|20171126|||||||
INT||01|005|2071.26|20171125|20171126|20171126|||||||
INT||01|005|11058.93|20171125|20171126|20171126|||||||
INT||01|005|1479.42|20171125|20171126|20171126|||||||
INT||01|005|938.61|20171125|20171126|20171126|||||||
INT||01|005|1701.36|20171125|20171126|20171126|||||||
INT||01|005|5506.8|20171125|20171126|20171126|||||||
INT||01|005|9829.95|20171125|20171126|20171126|||||||
INT||01|005|8654.76|20171125|20171126|20171126|||||||
INT||01|005|8013.72|20171125|20171126|20171126|||||||
INT||01|005|366.12|20171125|20171126|20171126|||||||
INT||01|005|2323.98|20171125|20171126|20171126|||||||
INT||01|005|468.45|20171125|20171126|20171126|||||||
INT||01|005|610.29|20171125|20171126|20171126|||||||
INT||01|005|493.11|20171125|20171126|20171126|||||||
INT||01|005|1417.77|20171125|20171126|20171126|||||||
INT||01|005|1701.36|20171125|20171126|20171126|||||||
INT||01|005|542.43|20171125|20171126|20171126|||||||
INT||01|005|8060.13|20171125|20171126|20171126|||||||
INT||01|005|8548.02|20171125|20171126|20171126|||||||
INT||01|005|748.02|20171125|20171126|20171126|||||||
INT||01|005|1380.78|20171125|20171126|20171126|||||||
INT||01|005|9863.01|20171125|20171126|20171126|||||||
INT||01|005|12618.45|20171125|20171126|20171126|||||||
INT||01|005|5856.12|20171125|20171126|20171126|||||||
INT||01|005|2589.03|20171125|20171126|20171126|||||||
INT||01|005|7335.63|20171125|20171126|20171126|||||||
INT||01|005|4438.35|20171125|20171126|20171126|||||||
INT||01|005|3402.72|20171125|20171126|20171126|||||||
INT||01|005|887.67|20171125|20171126|20171126|||||||
INT||01|005|15719.22|20171125|20171126|20171126|||||||
INT||01|005|30452.04|20171125|20171126|20171126|||||||
INT||01|005|36328.89|20171125|20171126|20171126|||||||
INT||01|005|5239.71|20171125|20171126|20171126|||||||
INT||01|005|345.24|20171125|20171126|20171126|||||||
INT||01|005|45410.82|20171125|20171126|20171126|||||||
INT||01|005|2773.98|20171125|20171126|20171126|||||||
INT||01|005|913.05|20171125|20171126|20171126|||||||
INT||01|005|9431.55|20171125|20171126|20171126|||||||
INT||01|005|32054.88|20171125|20171126|20171126|||||||
INT||01|005|12131.55|20171125|20171126|20171126|||||||
INT||01|005|14794.56|20171125|20171126|20171126|||||||
INT||01|005|7693.11|20171125|20171126|20171126|||||||
INT||01|005|44876.52|20171125|20171126|20171126|||||||
INT||01|005|3926.52|20171125|20171126|20171126|||||||
INT||01|005|3926.52|20171125|20171126|20171126|||||||
INT||01|005|4274.01|20171125|20171126|20171126|||||||
INT||01|005|8876.7|20171125|20171126|20171126|||||||
INT||01|005|8876.7|20171125|20171126|20171126|||||||
INT||01|005|38465.7|20171125|20171126|20171126|||||||
INT||01|005|2589.03|20171125|20171126|20171126|||||||
INT||01|005|59178.06|20171125|20171126|20171126|||||||
INT||01|005|2350.53|20171125|20171126|20171126|||||||
INT||01|005|2835.63|20171125|20171126|20171126|||||||
INT||01|005|1417.77|20171125|20171126|20171126|||||||
INT||01|005|1417.77|20171125|20171126|20171126|||||||
INT||01|005|5128.89|20171125|20171126|20171126|||||||
INT||01|005|1627.38|20171125|20171126|20171126|||||||
INT||01|005|1228.89|20171125|20171126|20171126|||||||
INT||01|005|4438.35|20171125|20171126|20171126|||||||
INT||01|005|6410.82|20171125|20171126|20171126|||||||
INT||01|005|591.75|20171125|20171126|20171126|||||||
INT||01|005|295.92|20171125|20171126|20171126|||||||
INT||01|005|3550.68|20171125|20171126|20171126|||||||
INT||01|005|10257.39|20171125|20171126|20171126|||||||
INT||01|005|10514.01|20171125|20171126|20171126|||||||
INT||01|005|2958.93|20171125|20171126|20171126|||||||
INT||01|005|887.67|20171125|20171126|20171126|||||||
INT||01|005|1479.42|20171125|20171126|20171126|||||||
INT||01|005|591.75|20171125|20171126|20171126|||||||
INT||01|005|591.75|20171125|20171126|20171126|||||||
INT||01|005|1183.59|20171125|20171126|20171126|||||||
INT||01|005|4487.73|20171125|20171126|20171126|||||||
INT||01|005|2958.93|20171125|20171126|20171126|||||||
INT||01|005|1109.61|20171125|20171126|20171126|||||||
INT||01|005|117534.3|20171125|20171126|20171126|||||||
INT||01|005|295.92|20171125|20171126|20171126|||||||
INT||01|005|2958.93|20171125|20171126|20171126|||||||
INT||01|005|6509.61|20171125|20171126|20171126|||||||
INT||01|005|4586.31|20171125|20171126|20171126|||||||
INT||01|005|591.75|20171125|20171126|20171126|||||||
INT||01|005|887.67|20171125|20171126|20171126|||||||
INT||01|005|11835.63|20171125|20171126|20171126|||||||
INT||01|005|3254.76|20171125|20171126|20171126|||||||
INT||01|005|2958.93|20171125|20171126|20171126|||||||
INT||01|005|8081.55|20171125|20171126|20171126|||||||
INT||01|005|5671.26|20171125|20171126|20171126|||||||
INT||01|005|4253.4|20171125|20171126|20171126|||||||
INT||01|005|1276.02|20171125|20171126|20171126|||||||
INT||01|005|1054.08|20171125|20171126|20171126|||||||
INT||01|005|850.68|20171125|20171126|20171126|||||||
INT||01|005|850.68|20171125|20171126|20171126|||||||
INT||01|005|271.26|20171125|20171126|20171126|||||||
INT||01|005|5671.26|20171125|20171126|20171126|||||||
INT||01|005|710.1|20171125|20171126|20171126|||||||
INT||01|005|754.29|20171125|20171126|20171126|||||||
INT||01|005|2552.04|20171125|20171126|20171126|||||||
INT||01|005|7089.03|20171125|20171126|20171126|||||||
INT||01|005|567.09|20171125|20171126|20171126|||||||
INT||01|005|2552.04|20171125|20171126|20171126|||||||
INT||01|005|1417.77|20171125|20171126|20171126|||||||
INT||01|005|1276.02|20171125|20171126|20171126|||||||
INT||01|005|567.09|20171125|20171126|20171126|||||||
INT||01|005|542.43|20171125|20171126|20171126|||||||
INT||01|005|283.59|20171125|20171126|20171126|||||||
INT||01|005|34767.09|20171125|20171126|20171126|||||||
INT||01|005|1491.75|20171125|20171126|20171126|||||||
INT||01|005|271.26|20171125|20171126|20171126|||||||
INT||01|005|1417.77|20171125|20171126|20171126|||||||
INT||01|005|4412.07|20171125|20171126|20171126|||||||
INT||01|005|1417.77|20171125|20171126|20171126|||||||
INT||01|005|7890.39|20171125|20171126|20171126|||||||
INT||01|005|2219.22|20171125|20171126|20171126|||||||
INT||01|005|493.11|20171125|20171126|20171126|||||||
INT||01|005|1479.42|20171125|20171126|20171126|||||||
INT||01|005|2110.68|20171125|20171126|20171126|||||||
INT||01|005|1972.62|20171125|20171126|20171126|||||||
INT||01|005|2342.43|20171125|20171126|20171126|||||||
INT||01|005|1997.28|20171125|20171126|20171126|||||||
INT||01|005|1109.61|20171125|20171126|20171126|||||||
INT||01|005|1109.61|20171125|20171126|20171126|||||||
INT||01|005|5387.67|20171125|20171126|20171126|||||||
INT||01|005|4216.41|20171125|20171126|20171126|||||||
INT||01|005|887.67|20171125|20171126|20171126|||||||
INT||01|005|443.88|20171125|20171126|20171126|||||||
INT||01|005|1405.44|20171125|20171126|20171126|||||||
INT||01|005|332.91|20171125|20171126|20171126|||||||
INT||01|005|234.27|20171125|20171126|20171126|||||||
INT||01|005|702.72|20171125|20171126|20171126|||||||
INT||01|005|913.59|20171125|20171126|20171126|||||||
INT||01|005|643.41|20171125|20171126|20171126|||||||
INT||01|005|1676.7|20171125|20171126|20171126|||||||
INT||01|005|554.76|20171125|20171126|20171126|||||||
INT||01|005|17181.45|20171125|20171126|20171126|||||||
INT||01|005|7989.03|20171125|20171126|20171126|||||||
INT||01|005|1602.9|20171125|20171126|20171126|||||||
INT||01|005|4678.74|20171125|20171126|20171126|||||||
INT||01|005|4142.43|20171125|20171126|20171126|||||||
INT||01|005|14794.56|20171125|20171126|20171126|||||||
INT||01|005|1972.62|20171125|20171126|20171126|||||||
INT||01|005|1479.42|20171125|20171126|20171126|||||||
INT||01|005|2350.53|20171125|20171126|20171126|||||||
INT||01|005|6410.82|20171125|20171126|20171126|||||||
INT||01|005|12822.03|20171125|20171126|20171126|||||||
INT||01|005|2958.93|20171125|20171126|20171126|||||||
INT||01|005|694.59|20171125|20171126|20171126|||||||
