Indicator|foracid|crncy_code|sol_id|nrml_accrued_amount_cr|interest_calc_upto_date_cr|accrued_upto_date_cr|booked_upto_date_cr|nrml_accrued_amount_dr|interest_calc_upto_date_dr|accrued_upto_date_dr|booked_upto_date_dr|Dummy|migr_cumbal_for_avgcalc_cr|migr_cumbal_date
INT||01|013|443.88|20171125|20171126|20171126|||||||
INT||01|013|887.67|20171125|20171126|20171126|||||||
INT||01|013|2219.22|20171125|20171126|20171126|||||||
INT||01|013|2441.07|20171125|20171126|20171126|||||||
INT||01|013|391.23|20171125|20171126|20171126|||||||
INT||01|013|37183.38|20171125|20171126|20171126|||||||
INT||01|013|1068.6|20171125|20171126|20171126|||||||
INT||01|013|16828.89|20171125|20171126|20171126|||||||
INT||01|013|1068.6|20171125|20171126|20171126|||||||
INT||01|013|8876.7|20171125|20171126|20171126|||||||
INT||01|013|3106.89|20171125|20171126|20171126|||||||
INT||01|013|12945.24|20171125|20171126|20171126|||||||
INT||01|013|13516.62|20171125|20171126|20171126|||||||
INT||01|013|1923.48|20171125|20171126|20171126|||||||
INT||01|013|106849.47|20171125|20171126|20171126|||||||
INT||01|013|1553.4|20171125|20171126|20171126|||||||
INT||01|013|6584.31|20171125|20171126|20171126|||||||
INT||01|013|1134.27|20171125|20171126|20171126|||||||
INT||01|013|1417.77|20171125|20171126|20171126|||||||
INT||01|013|1232.91|20171125|20171126|20171126|||||||
INT||01|013|2663.01|20171125|20171126|20171126|||||||
INT||01|013|3964.95|20171125|20171126|20171126|||||||
INT||01|013|139.74|20171125|20171126|20171126|||||||
INT||01|013|2268.45|20171125|20171126|20171126|||||||
INT||01|013|690.39|20171125|20171126|20171126|||||||
INT||01|013|680.58|20171125|20171126|20171126|||||||
INT||01|013|29383.38|20171125|20171126|20171126|||||||
INT||01|013|907.38|20171125|20171126|20171126|||||||
INT||01|013|394.04|20171125|20171126|20171126|||||||
INT||01|013|1496.04|20171125|20171126|20171126|||||||
INT||01|013|2958.93|20171125|20171126|20171126|||||||
INT||01|013|9990.24|20171125|20171126|20171126|||||||
INT||01|013|128219.13|20171125|20171126|20171126|||||||
INT||01|013|5609.76|20171125|20171126|20171126|||||||
INT||01|013|37824.54|20171125|20171126|20171126|||||||
INT||01|013|271.26|20171125|20171126|20171126|||||||
INT||01|013|2268.45|20171125|20171126|20171126|||||||
INT||01|013|887.67|20171125|20171126|20171126|||||||
INT||01|013|14794.56|20171125|20171126|20171126|||||||
INT||01|013|1228.89|20171125|20171126|20171126|||||||
INT||01|013|1417.77|20171125|20171126|20171126|||||||
INT||01|013|5128.89|20171125|20171126|20171126|||||||
INT||01|013|12822.03|20171125|20171126|20171126|||||||
INT||01|013|1282.32|20171125|20171126|20171126|||||||
INT||01|013|1763.01|20171125|20171126|20171126|||||||
INT||01|013|433.98|20171125|20171126|20171126|||||||
INT||01|013|271.26|20171125|20171126|20171126|||||||
INT||01|013|3119.22|20171125|20171126|20171126|||||||
INT||01|013|271.26|20171125|20171126|20171126|||||||
INT||01|013|850.68|20171125|20171126|20171126|||||||
INT||01|013|1701.36|20171125|20171126|20171126|||||||
INT||01|013|15595.92|20171125|20171126|20171126|||||||
INT||01|013|379.71|20171125|20171126|20171126|||||||
INT||01|013|1417.77|20171125|20171126|20171126|||||||
INT||01|013|2835.63|20171125|20171126|20171126|||||||
INT||01|013|128219.13|20171125|20171126|20171126|||||||
INT||01|013|1417.77|20171125|20171126|20171126|||||||
INT||01|013|3119.22|20171125|20171126|20171126|||||||
INT||01|013|11342.43|20171125|20171126|20171126|||||||
INT||01|013|623.88|20171125|20171126|20171126|||||||
INT||01|013|5671.26|20171125|20171126|20171126|||||||
INT||01|013|283.59|20171125|20171126|20171126|||||||
INT||01|013|3452.04|20171125|20171126|20171126|||||||
INT||01|013|863.01|20171125|20171126|20171126|||||||
INT||01|013|1479.42|20171125|20171126|20171126|||||||
INT||01|013|1923.48|20171125|20171126|20171126|||||||
INT||01|013|525.96|20171125|20171126|20171126|||||||
INT||01|013|8432.91|20171125|20171126|20171126|||||||
INT||01|013|58561.65|20171125|20171126|20171126|||||||
INT||01|013|2095.92|20171125|20171126|20171126|||||||
INT||01|013|2350.53|20171125|20171126|20171126|||||||
INT||01|013|8876.7|20171125|20171126|20171126|||||||
INT||01|013|303.03|20171125|20171126|20171126|||||||
INT||01|013|123.3|20171125|20171126|20171126|||||||
INT||01|013|10097.1|20171125|20171126|20171126|||||||
INT||01|013|64109.76|20171125|20171126|20171126|||||||
INT||01|013|2663.01|20171125|20171126|20171126|||||||
INT||01|013|6164.37|20171125|20171126|20171126|||||||
INT||01|013|9863.01|20171125|20171126|20171126|||||||
INT||01|013|1676.7|20171125|20171126|20171126|||||||
INT||01|013|30719.13|20171125|20171126|20171126|||||||
INT||01|013|1496.04|20171125|20171126|20171126|||||||
INT||01|013|1405.44|20171125|20171126|20171126|||||||
INT||01|013|2034.27|20171125|20171126|20171126|||||||
INT||01|013|29383.38|20171125|20171126|20171126|||||||
INT||01|013|1775.34|20171125|20171126|20171126|||||||
INT||01|013|1991.07|20171125|20171126|20171126|||||||
INT||01|013|1984.95|20171125|20171126|20171126|||||||
INT||01|013|949.32|20171125|20171126|20171126|||||||
INT||01|013|271.26|20171125|20171126|20171126|||||||
INT||01|013|339.03|20171125|20171126|20171126|||||||
INT||01|013|90822.03|20171125|20171126|20171126|||||||
INT||01|013|1870.05|20171125|20171126|20171126|||||||
INT||01|013|24522.03|20171125|20171126|20171126|||||||
INT||01|013|41917.77|20171125|20171126|20171126|||||||
INT||01|013|854.88|20171125|20171126|20171126|||||||
INT||01|013|3236.31|20171125|20171126|20171126|||||||
INT||01|013|1417.77|20171125|20171126|20171126|||||||
INT||01|013|3525.99|20171125|20171126|20171126|||||||
INT||01|013|3525.99|20171125|20171126|20171126|||||||
INT||01|013|2350.53|20171125|20171126|20171126|||||||
INT||01|013|10356.12|20171125|20171126|20171126|||||||
INT||01|013|6143.67|20171125|20171126|20171126|||||||
INT||01|013|16668.6|20171125|20171126|20171126|||||||
INT||01|013|9823.59|20171125|20171126|20171126|||||||
INT||01|013|14794.56|20171125|20171126|20171126|||||||
INT||01|013|14103.96|20171125|20171126|20171126|||||||
INT||01|013|567.09|20171125|20171126|20171126|||||||
INT||01|013|1153.98|20171125|20171126|20171126|||||||
INT||01|013|1228.89|20171125|20171126|20171126|||||||
INT||01|013|7693.14|20171125|20171126|20171126|||||||
INT||01|013|311.94|20171125|20171126|20171126|||||||
INT||01|013|5424.66|20171125|20171126|20171126|||||||
INT||01|013|2835.63|20171125|20171126|20171126|||||||
INT||01|013|14178.06|20171125|20171126|20171126|||||||
INT||01|013|1417.77|20171125|20171126|20171126|||||||
INT||01|013|22684.95|20171125|20171126|20171126|||||||
INT||01|013|271.26|20171125|20171126|20171126|||||||
INT||01|013|1417.77|20171125|20171126|20171126|||||||
INT||01|013|283.59|20171125|20171126|20171126|||||||
INT||01|013|850.68|20171125|20171126|20171126|||||||
INT||01|013|7089.03|20171125|20171126|20171126|||||||
INT||01|013|425.34|20171125|20171126|20171126|||||||
INT||01|013|14178.06|20171125|20171126|20171126|||||||
INT||01|013|5387.67|20171125|20171126|20171126|||||||
INT||01|013|1232.91|20171125|20171126|20171126|||||||
INT||01|013|813.69|20171125|20171126|20171126|||||||
INT||01|013|2465.73|20171125|20171126|20171126|||||||
INT||01|013|1232.91|20171125|20171126|20171126|||||||
INT||01|013|1972.62|20171125|20171126|20171126|||||||
INT||01|013|493.11|20171125|20171126|20171126|||||||
INT||01|013|863.01|20171125|20171126|20171126|||||||
INT||01|013|1232.91|20171125|20171126|20171126|||||||
INT||01|013|369.9|20171125|20171126|20171126|||||||
INT||01|013|3994.56|20171125|20171126|20171126|||||||
INT||01|013|221.94|20171125|20171126|20171126|||||||
INT||01|013|221.94|20171125|20171126|20171126|||||||
INT||01|013|665.73|20171125|20171126|20171126|||||||
INT||01|013|1331.55|20171125|20171126|20171126|||||||
INT||01|013|8198.64|20171125|20171126|20171126|||||||
INT||01|013|2219.22|20171125|20171126|20171126|||||||
INT||01|013|2342.43|20171125|20171126|20171126|||||||
INT||01|013|1047.96|20171125|20171126|20171126|||||||
INT||01|013|5547.96|20171125|20171126|20171126|||||||
INT||01|013|636.16|20171125|20171126|20171126|||||||
INT||01|013|3365.7|20171125|20171126|20171126|||||||
INT||01|013|5128.89|20171125|20171126|20171126|||||||
INT||01|013|9990.24|20171125|20171126|20171126|||||||
INT||01|013|3846.57|20171125|20171126|20171126|||||||
INT||01|013|3739.71|20171125|20171126|20171126|||||||
INT||01|013|8876.7|20171125|20171126|20171126|||||||
INT||01|013|2663.01|20171125|20171126|20171126|||||||
INT||01|013|2663.01|20171125|20171126|20171126|||||||
INT||01|013|2136.81|20171125|20171126|20171126|||||||
INT||01|013|499.32|20171125|20171126|20171126|||||||
INT||01|013|6472.62|20171125|20171126|20171126|||||||
INT||01|013|4536.99|20171125|20171126|20171126|||||||
INT||01|013|1171.26|20171125|20171126|20171126|||||||
INT||01|013|7089.03|20171125|20171126|20171126|||||||
INT||01|013|1294.56|20171125|20171126|20171126|||||||
INT||01|013|32054.88|20171125|20171126|20171126|||||||
INT||01|013|17096.04|20171125|20171126|20171126|||||||
INT||01|013|567.09|20171125|20171126|20171126|||||||
INT||01|013|5671.26|20171125|20171126|20171126|||||||
INT||01|013|12822.03|20171125|20171126|20171126|||||||
INT||01|013|5917.77|20171125|20171126|20171126|||||||
INT||01|013|904.59|20171125|20171126|20171126|||||||
INT||01|013|2071.26|20171125|20171126|20171126|||||||
INT||01|013|284.76|20171125|20171126|20171126|||||||
INT||01|013|271.26|20171125|20171126|20171126|||||||
INT||01|013|840.78|20171125|20171126|20171126|||||||
INT||01|013|3828.06|20171125|20171126|20171126|||||||
INT||01|013|1627.38|20171125|20171126|20171126|||||||
INT||01|013|1109.61|20171125|20171126|20171126|||||||
INT||01|013|8013.72|20171125|20171126|20171126|||||||
INT||01|013|5492.43|20171125|20171126|20171126|||||||
INT||01|013|106849.47|20171125|20171126|20171126|||||||
INT||01|013|16273.98|20171125|20171126|20171126|||||||
INT||01|013|4660.29|20171125|20171126|20171126|||||||
INT||01|013|44876.52|20171125|20171126|20171126|||||||
INT||01|013|3254.76|20171125|20171126|20171126|||||||
INT||01|013|7397.28|20171125|20171126|20171126|||||||
INT||01|013|9924.66|20171125|20171126|20171126|||||||
INT||01|013|443.88|20171125|20171126|20171126|||||||
INT||01|013|6410.82|20171125|20171126|20171126|||||||
INT||01|013|4438.35|20171125|20171126|20171126|||||||
INT||01|013|7841.07|20171125|20171126|20171126|||||||
INT||01|013|1228.89|20171125|20171126|20171126|||||||
INT||01|013|2457.39|20171125|20171126|20171126|||||||
INT||01|013|6410.82|20171125|20171126|20171126|||||||
INT||01|013|10849.32|20171125|20171126|20171126|||||||
INT||01|013|723.06|20171125|20171126|20171126|||||||
INT||01|013|542.43|20171125|20171126|20171126|||||||
INT||01|013|271.26|20171125|20171126|20171126|||||||
INT||01|013|298.35|20171125|20171126|20171126|||||||
INT||01|013|34027.38|20171125|20171126|20171126|||||||
INT||01|013|1766.61|20171125|20171126|20171126|||||||
INT||01|013|813.69|20171125|20171126|20171126|||||||
INT||01|013|5671.26|20171125|20171126|20171126|||||||
INT||01|013|298.35|20171125|20171126|20171126|||||||
INT||01|013|1220.58|20171125|20171126|20171126|||||||
INT||01|013|271.26|20171125|20171126|20171126|||||||
INT||01|013|11342.43|20171125|20171126|20171126|||||||
INT||01|013|7599.42|20171125|20171126|20171126|||||||
INT||01|013|8506.89|20171125|20171126|20171126|||||||
INT||01|013|542.43|20171125|20171126|20171126|||||||
INT||01|013|3452.04|20171125|20171126|20171126|||||||
INT||01|013|246.6|20171125|20171126|20171126|||||||
INT||01|013|986.31|20171125|20171126|20171126|||||||
INT||01|013|936.99|20171125|20171126|20171126|||||||
INT||01|013|443.88|20171125|20171126|20171126|||||||
INT||01|013|221.94|20171125|20171126|20171126|||||||
INT||01|013|104.76|20171125|20171126|20171126|||||||
INT||01|013|209.61|20171125|20171126|20171126|||||||
INT||01|013|11095.11|20171125|20171126|20171126|||||||
INT||01|013|1522.56|20171125|20171126|20171126|||||||
INT||01|013|374.01|20171125|20171126|20171126|||||||
INT||01|013|333370.05|20171125|20171126|20171126|||||||
INT||01|013|1553.4|20171125|20171126|20171126|||||||
INT||01|013|1134.27|20171125|20171126|20171126|||||||
INT||01|013|2663.01|20171125|20171126|20171126|||||||
INT||01|013|1356.12|20171125|20171126|20171126|||||||
INT||01|013|23506.86|20171125|20171126|20171126|||||||
INT||01|013|23506.86|20171125|20171126|20171126|||||||
INT||01|013|11753.43|20171125|20171126|20171126|||||||
INT||01|013|2083.38|20171125|20171126|20171126|||||||
INT||01|013|31799.35|20171125|20171126|20171126|||||||
