Indicator|foracid|crncy_code|sol_id|nrml_accrued_amount_cr|interest_calc_upto_date_cr|accrued_upto_date_cr|booked_upto_date_cr|nrml_accrued_amount_dr|interest_calc_upto_date_dr|accrued_upto_date_dr|booked_upto_date_dr|Dummy|migr_cumbal_for_avgcalc_cr|migr_cumbal_date
INT||01|014|5954.76|20171125|20171126|20171126|||||||
INT||01|014|64109.76|20171125|20171126|20171126|||||||
INT||01|014|311.94|20171125|20171126|20171126|||||||
INT||01|014|271.26|20171125|20171126|20171126|||||||
INT||01|014|542.43|20171125|20171126|20171126|||||||
INT||01|014|1356.12|20171125|20171126|20171126|||||||
INT||01|014|6780.78|20171125|20171126|20171126|||||||
INT||01|014|246.6|20171125|20171126|20171126|||||||
INT||01|014|246.6|20171125|20171126|20171126|||||||
INT||01|014|295.92|20171125|20171126|20171126|||||||
INT||01|014|246.6|20171125|20171126|20171126|||||||
INT||01|014|2884.83|20171125|20171126|20171126|||||||
INT||01|014|7397.28|20171125|20171126|20171126|||||||
INT||01|014|2773.98|20171125|20171126|20171126|||||||
INT||01|014|332.91|20171125|20171126|20171126|||||||
INT||01|014|663.57|20171125|20171126|20171126|||||||
INT||01|014|419.22|20171125|20171126|20171126|||||||
INT||01|014|2243.67|20171125|20171126|20171126|||||||
INT||01|014|3072.03|20171125|20171126|20171126|||||||
INT||01|014|1175.46|20171125|20171126|20171126|||||||
INT||01|014|3365.7|20171125|20171126|20171126|||||||
INT||01|014|32054.88|20171125|20171126|20171126|||||||
INT||01|014|11835.63|20171125|20171126|20171126|||||||
INT||01|014|7397.28|20171125|20171126|20171126|||||||
INT||01|014|6065.73|20171125|20171126|20171126|||||||
INT||01|014|1923.48|20171125|20171126|20171126|||||||
INT||01|014|295.92|20171125|20171126|20171126|||||||
INT||01|014|2219.22|20171125|20171126|20171126|||||||
INT||01|014|983.19|20171125|20171126|20171126|||||||
INT||01|014|10356.12|20171125|20171126|20171126|||||||
INT||01|014|14794.56|20171125|20171126|20171126|||||||
INT||01|014|10356.12|20171125|20171126|20171126|||||||
INT||01|014|129.04|20171125|20171126|20171126|||||||
INT||01|014|924.66|20171125|20171126|20171126|||||||
INT||01|014|2465.73|20171125|20171126|20171126|||||||
INT||01|014|1134.27|20171125|20171126|20171126|||||||
INT||01|014|532.62|20171125|20171126|20171126|||||||
INT||01|014|5178.06|20171125|20171126|20171126|||||||
INT||01|014|1162.44|20171125|20171126|20171126|||||||
INT||01|014|1479.42|20171125|20171126|20171126|||||||
INT||01|014|62774.01|20171125|20171126|20171126|||||||
INT||01|014|7397.28|20171125|20171126|20171126|||||||
INT||01|014|1232.91|20171125|20171126|20171126|||||||
INT||01|014|406.89|20171125|20171126|20171126|||||||
INT||01|014|2835.63|20171125|20171126|20171126|||||||
INT||01|014|12945.24|20171125|20171126|20171126|||||||
INT||01|014|3328.74|20171125|20171126|20171126|||||||
INT||01|014|2835.63|20171125|20171126|20171126|||||||
INT||01|014|1331.55|20171125|20171126|20171126|||||||
INT||01|014|33336.81|20171125|20171126|20171126|||||||
INT||01|014|641.16|20171125|20171126|20171126|||||||
INT||01|014|2136.81|20171125|20171126|20171126|||||||
INT||01|014|1068.6|20171125|20171126|20171126|||||||
INT||01|014|14794.56|20171125|20171126|20171126|||||||
INT||01|014|1627.38|20171125|20171126|20171126|||||||
INT||01|014|1109.61|20171125|20171126|20171126|||||||
INT||01|014|5917.77|20171125|20171126|20171126|||||||
INT||01|014|850.68|20171125|20171126|20171126|||||||
INT||01|014|3106.89|20171125|20171126|20171126|||||||
INT||01|014|1431.99|20171125|20171126|20171126|||||||
INT||01|014|7397.28|20171125|20171126|20171126|||||||
INT||01|014|2958.93|20171125|20171126|20171126|||||||
INT||01|014|283.59|20171125|20171126|20171126|||||||
INT||01|014|283.59|20171125|20171126|20171126|||||||
INT||01|014|283.59|20171125|20171126|20171126|||||||
INT||01|014|1134.27|20171125|20171126|20171126|||||||
INT||01|014|1183.59|20171125|20171126|20171126|||||||
INT||01|014|6521.94|20171125|20171126|20171126|||||||
INT||01|014|1134.27|20171125|20171126|20171126|||||||
INT||01|014|813.69|20171125|20171126|20171126|||||||
INT||01|014|14178.06|20171125|20171126|20171126|||||||
INT||01|014|976.41|20171125|20171126|20171126|||||||
INT||01|014|8506.89|20171125|20171126|20171126|||||||
INT||01|014|246.6|20171125|20171126|20171126|||||||
INT||01|014|271.26|20171125|20171126|20171126|||||||
INT||01|014|345.24|20171125|20171126|20171126|||||||
INT||01|014|3254.76|20171125|20171126|20171126|||||||
INT||01|014|1356.12|20171125|20171126|20171126|||||||
INT||01|014|369.9|20171125|20171126|20171126|||||||
INT||01|014|2465.73|20171125|20171126|20171126|||||||
INT||01|014|739.71|20171125|20171126|20171126|||||||
INT||01|014|2465.73|20171125|20171126|20171126|||||||
INT||01|014|5436.99|20171125|20171126|20171126|||||||
INT||01|014|1109.61|20171125|20171126|20171126|||||||
INT||01|014|1639.71|20171125|20171126|20171126|||||||
INT||01|014|776.7|20171125|20171126|20171126|||||||
INT||01|014|9369.9|20171125|20171126|20171126|||||||
INT||01|014|456.12|20171125|20171126|20171126|||||||
INT||01|014|1288.35|20171125|20171126|20171126|||||||
INT||01|014|2342.43|20171125|20171126|20171126|||||||
INT||01|014|2934.27|20171125|20171126|20171126|||||||
INT||01|014|493.16|20171125|20171126|20171126|||||||
INT||01|014|29436.81|20171125|20171126|20171126|||||||
INT||01|014|16828.89|20171125|20171126|20171126|||||||
INT||01|014|32054.88|20171125|20171126|20171126|||||||
INT||01|014|33336.81|20171125|20171126|20171126|||||||
INT||01|014|4931.55|20171125|20171126|20171126|||||||
INT||01|014|1479.42|20171125|20171126|20171126|||||||
INT||01|014|2929.32|20171125|20171126|20171126|||||||
INT||01|014|4438.35|20171125|20171126|20171126|||||||
INT||01|014|1602.9|20171125|20171126|20171126|||||||
INT||01|014|4191.75|20171125|20171126|20171126|||||||
INT||01|014|3513.69|20171125|20171126|20171126|||||||
INT||01|014|567.09|20171125|20171126|20171126|||||||
INT||01|014|6164.37|20171125|20171126|20171126|||||||
INT||01|014|5671.26|20171125|20171126|20171126|||||||
INT||01|014|271.26|20171125|20171126|20171126|||||||
INT||01|014|1775.34|20171125|20171126|20171126|||||||
INT||01|014|332.91|20171125|20171126|20171126|||||||
INT||01|014|1870.05|20171125|20171126|20171126|||||||
INT||01|014|283.59|20171125|20171126|20171126|||||||
INT||01|014|813.69|20171125|20171126|20171126|||||||
INT||01|014|4068.45|20171125|20171126|20171126|||||||
INT||01|014|25643.67|20171125|20171126|20171126|||||||
INT||01|014|8876.7|20171125|20171126|20171126|||||||
INT||01|014|23671.26|20171125|20171126|20171126|||||||
INT||01|014|1109.61|20171125|20171126|20171126|||||||
INT||01|014|221.94|20171125|20171126|20171126|||||||
INT||01|014|221.94|20171125|20171126|20171126|||||||
INT||01|014|377.28|20171125|20171126|20171126|||||||
INT||01|014|5856.12|20171125|20171126|20171126|||||||
INT||01|014|3328.74|20171125|20171126|20171126|||||||
INT||01|014|35260.29|20171125|20171126|20171126|||||||
INT||01|014|21370.05|20171125|20171126|20171126|||||||
INT||01|014|2934.27|20171125|20171126|20171126|||||||
INT||01|014|3820.05|20171125|20171126|20171126|||||||
INT||01|014|2835.63|20171125|20171126|20171126|||||||
INT||01|014|32054.88|20171125|20171126|20171126|||||||
INT||01|014|38619.75|20171125|20171126|20171126|||||||
INT||01|014|14794.56|20171125|20171126|20171126|||||||
INT||01|014|3254.76|20171125|20171126|20171126|||||||
INT||01|014|1183.59|20171125|20171126|20171126|||||||
INT||01|014|567.09|20171125|20171126|20171126|||||||
INT||01|014|5326.02|20171125|20171126|20171126|||||||
INT||01|014|10356.12|20171125|20171126|20171126|||||||
INT||01|014|567.09|20171125|20171126|20171126|||||||
INT||01|014|1417.77|20171125|20171126|20171126|||||||
INT||01|014|1479.42|20171125|20171126|20171126|||||||
INT||01|014|2958.93|20171125|20171126|20171126|||||||
INT||01|014|295.92|20171125|20171126|20171126|||||||
INT||01|014|538.74|20171125|20171126|20171126|||||||
INT||01|014|1356.12|20171125|20171126|20171126|||||||
INT||01|014|1356.12|20171125|20171126|20171126|||||||
INT||01|014|3969.9|20171125|20171126|20171126|||||||
INT||01|014|813.69|20171125|20171126|20171126|||||||
INT||01|014|1479.42|20171125|20171126|20171126|||||||
INT||01|014|1356.12|20171125|20171126|20171126|||||||
INT||01|014|3260.97|20171125|20171126|20171126|||||||
INT||01|014|6238.35|20171125|20171126|20171126|||||||
INT||01|014|2835.63|20171125|20171126|20171126|||||||
INT||01|014|2835.63|20171125|20171126|20171126|||||||
INT||01|014|1898.64|20171125|20171126|20171126|||||||
INT||01|014|3365.7|20171125|20171126|20171126|||||||
INT||01|014|271.26|20171125|20171126|20171126|||||||
INT||01|014|246.6|20171125|20171126|20171126|||||||
INT||01|014|2465.73|20171125|20171126|20171126|||||||
INT||01|014|4171.59|20171125|20171126|20171126|||||||
INT||01|014|2465.73|20171125|20171126|20171126|||||||
INT||01|014|887.67|20171125|20171126|20171126|||||||
INT||01|014|28109.61|20171125|20171126|20171126|||||||
INT||01|014|4450.68|20171125|20171126|20171126|||||||
INT||01|014|1553.4|20171125|20171126|20171126|||||||
INT||01|014|887.67|20171125|20171126|20171126|||||||
INT||01|014|332.91|20171125|20171126|20171126|||||||
INT||01|014|116.45|20171125|20171126|20171126|||||||
INT||01|014|31386.81|20171125|20171126|20171126|||||||
INT||01|014|11835.63|20171125|20171126|20171126|||||||
INT||01|014|7693.11|20171125|20171126|20171126|||||||
INT||01|014|1479.42|20171125|20171126|20171126|||||||
INT||01|014|2663.01|20171125|20171126|20171126|||||||
INT||01|014|2944.08|20171125|20171126|20171126|||||||
