Indicator|foracid|crncy_code|sol_id|nrml_accrued_amount_cr|interest_calc_upto_date_cr|accrued_upto_date_cr|booked_upto_date_cr|nrml_accrued_amount_dr|interest_calc_upto_date_dr|accrued_upto_date_dr|booked_upto_date_dr|Dummy|migr_cumbal_for_avgcalc_cr|migr_cumbal_date
INT||01|009|796.77|20171125|20171126|20171126|||||||
INT||01|009|23671.26|20171125|20171126|20171126|||||||
INT||01|009|2367.09|20171125|20171126|20171126|||||||
INT||01|009|1141.56|20171125|20171126|20171126|||||||
INT||01|009|450.9|20171125|20171126|20171126|||||||
INT||01|009|567.09|20171125|20171126|20171126|||||||
INT||01|009|5030.1|20171125|20171126|20171126|||||||
INT||01|009|850.68|20171125|20171126|20171126|||||||
INT||01|009|591.75|20171125|20171126|20171126|||||||
INT||01|009|850.68|20171125|20171126|20171126|||||||
INT||01|009|21895.92|20171125|20171126|20171126|||||||
INT||01|009|2958.93|20171125|20171126|20171126|||||||
INT||01|009|18049.32|20171125|20171126|20171126|||||||
INT||01|009|850.68|20171125|20171126|20171126|||||||
INT||01|009|1417.77|20171125|20171126|20171126|||||||
INT||01|009|339.03|20171125|20171126|20171126|||||||
INT||01|009|542.43|20171125|20171126|20171126|||||||
INT||01|009|271.26|20171125|20171126|20171126|||||||
INT||01|009|1356.12|20171125|20171126|20171126|||||||
INT||01|009|678.06|20171125|20171126|20171126|||||||
INT||01|009|271.26|20171125|20171126|20171126|||||||
INT||01|009|2835.63|20171125|20171126|20171126|||||||
INT||01|009|2268.45|20171125|20171126|20171126|||||||
INT||01|009|2835.63|20171125|20171126|20171126|||||||
INT||01|009|1134.27|20171125|20171126|20171126|||||||
INT||01|009|542.43|20171125|20171126|20171126|||||||
INT||01|009|271.26|20171125|20171126|20171126|||||||
INT||01|009|567.09|20171125|20171126|20171126|||||||
INT||01|009|406.89|20171125|20171126|20171126|||||||
INT||01|009|11342.43|20171125|20171126|20171126|||||||
INT||01|009|6934.95|20171125|20171126|20171126|||||||
INT||01|009|2468.25|20171125|20171126|20171126|||||||
INT||01|009|542.43|20171125|20171126|20171126|||||||
INT||01|009|708.93|20171125|20171126|20171126|||||||
INT||01|009|6762.96|20171125|20171126|20171126|||||||
INT||01|009|6238.35|20171125|20171126|20171126|||||||
INT||01|009|832.23|20171125|20171126|20171126|||||||
INT||01|009|271.26|20171125|20171126|20171126|||||||
INT||01|009|2169.9|20171125|20171126|20171126|||||||
INT||01|009|1084.95|20171125|20171126|20171126|||||||
INT||01|009|1232.91|20171125|20171126|20171126|||||||
INT||01|009|246.6|20171125|20171126|20171126|||||||
INT||01|009|3698.64|20171125|20171126|20171126|||||||
INT||01|009|246.6|20171125|20171126|20171126|||||||
INT||01|009|986.31|20171125|20171126|20171126|||||||
INT||01|009|76438.35|20171125|20171126|20171126|||||||
INT||01|009|3883.59|20171125|20171126|20171126|||||||
INT||01|009|246.6|20171125|20171126|20171126|||||||
INT||01|009|12945.24|20171125|20171126|20171126|||||||
INT||01|009|2589.03|20171125|20171126|20171126|||||||
INT||01|009|1171.26|20171125|20171126|20171126|||||||
INT||01|009|3994.56|20171125|20171126|20171126|||||||
INT||01|009|288.45|20171125|20171126|20171126|||||||
INT||01|009|887.67|20171125|20171126|20171126|||||||
INT||01|009|209.61|20171125|20171126|20171126|||||||
INT||01|009|2884.83|20171125|20171126|20171126|||||||
INT||01|009|22438.26|20171125|20171126|20171126|||||||
INT||01|009|7989.03|20171125|20171126|20171126|||||||
INT||01|009|283.59|20171125|20171126|20171126|||||||
INT||01|009|29589.03|20171125|20171126|20171126|||||||
INT||01|009|135912.27|20171125|20171126|20171126|||||||
INT||01|009|2403.96|20171125|20171126|20171126|||||||
INT||01|009|221.94|20171125|20171126|20171126|||||||
INT||01|009|1404.72|20171125|20171126|20171126|||||||
INT||01|009|419.22|20171125|20171126|20171126|||||||
INT||01|009|2564.25|20171125|20171126|20171126|||||||
INT||01|009|11850.39|20171125|20171126|20171126|||||||
INT||01|009|7397.28|20171125|20171126|20171126|||||||
INT||01|009|1068.6|20171125|20171126|20171126|||||||
INT||01|009|1201.98|20171125|20171126|20171126|||||||
INT||01|009|1201.98|20171125|20171126|20171126|||||||
INT||01|009|1469.13|20171125|20171126|20171126|||||||
INT||01|009|493.11|20171125|20171126|20171126|||||||
INT||01|009|2003.43|20171125|20171126|20171126|||||||
INT||01|009|6164.37|20171125|20171126|20171126|||||||
INT||01|009|1627.38|20171125|20171126|20171126|||||||
INT||01|009|554.76|20171125|20171126|20171126|||||||
INT||01|009|591.75|20171125|20171126|20171126|||||||
INT||01|009|8506.89|20171125|20171126|20171126|||||||
INT||01|009|2712.33|20171125|20171126|20171126|||||||
INT||01|009|27246.57|20171125|20171126|20171126|||||||
INT||01|009|11835.63|20171125|20171126|20171126|||||||
INT||01|009|9061.65|20171125|20171126|20171126|||||||
INT||01|009|1084.95|20171125|20171126|20171126|||||||
INT||01|009|2835.63|20171125|20171126|20171126|||||||
INT||01|009|31191.75|20171125|20171126|20171126|||||||
INT||01|009|2924.91|20171125|20171126|20171126|||||||
INT||01|009|678.06|20171125|20171126|20171126|||||||
INT||01|009|2367.09|20171125|20171126|20171126|||||||
INT||01|009|554.76|20171125|20171126|20171126|||||||
INT||01|009|1479.42|20171125|20171126|20171126|||||||
INT||01|009|4444.83|20171125|20171126|20171126|||||||
INT||01|009|850.68|20171125|20171126|20171126|||||||
INT||01|009|128219.13|20171125|20171126|20171126|||||||
INT||01|009|17013.69|20171125|20171126|20171126|||||||
INT||01|009|271.26|20171125|20171126|20171126|||||||
INT||01|009|863.01|20171125|20171126|20171126|||||||
INT||01|009|10356.12|20171125|20171126|20171126|||||||
INT||01|009|5054.76|20171125|20171126|20171126|||||||
INT||01|009|8876.7|20171125|20171126|20171126|||||||
INT||01|009|36986.3|20171125|20171126|20171126|||||||
INT||01|009|21370.05|20171125|20171126|20171126|||||||
INT||01|009|5235.75|20171125|20171126|20171126|||||||
INT||01|009|34512.27|20171125|20171126|20171126|||||||
INT||01|009|10417.68|20171125|20171126|20171126|||||||
INT||01|009|45410.82|20171125|20171126|20171126|||||||
INT||01|009|3739.71|20171125|20171126|20171126|||||||
INT||01|009|98.64|20171125|20171126|20171126|||||||
INT||01|009|5128.89|20171125|20171126|20171126|||||||
INT||01|009|25483.38|20171125|20171126|20171126|||||||
INT||01|009|986.31|20171125|20171126|20171126|||||||
INT||01|009|54877.68|20171125|20171126|20171126|||||||
INT||01|009|32054.88|20171125|20171126|20171126|||||||
INT||01|009|38465.7|20171125|20171126|20171126|||||||
INT||01|009|7397.28|20171125|20171126|20171126|||||||
INT||01|009|92317.68|20171125|20171126|20171126|||||||
INT||01|009|12341.16|20171125|20171126|20171126|||||||
INT||01|009|1682.91|20171125|20171126|20171126|||||||
INT||01|009|10577.97|20171125|20171126|20171126|||||||
INT||01|009|5671.26|20171125|20171126|20171126|||||||
INT||01|009|850.68|20171125|20171126|20171126|||||||
INT||01|009|793.98|20171125|20171126|20171126|||||||
INT||01|009|14794.56|20171125|20171126|20171126|||||||
INT||01|009|1417.77|20171125|20171126|20171126|||||||
INT||01|009|1479.42|20171125|20171126|20171126|||||||
INT||01|009|567.09|20171125|20171126|20171126|||||||
INT||01|009|3195.63|20171125|20171126|20171126|||||||
INT||01|009|739.71|20171125|20171126|20171126|||||||
INT||01|009|5917.77|20171125|20171126|20171126|||||||
INT||01|009|516.06|20171125|20171126|20171126|||||||
INT||01|009|5917.77|20171125|20171126|20171126|||||||
INT||01|009|5917.77|20171125|20171126|20171126|||||||
INT||01|009|2958.93|20171125|20171126|20171126|||||||
INT||01|009|850.68|20171125|20171126|20171126|||||||
INT||01|009|33731.55|20171125|20171126|20171126|||||||
INT||01|009|1356.12|20171125|20171126|20171126|||||||
INT||01|009|35260.29|20171125|20171126|20171126|||||||
INT||01|009|1017.09|20171125|20171126|20171126|||||||
INT||01|009|406.89|20171125|20171126|20171126|||||||
INT||01|009|271.26|20171125|20171126|20171126|||||||
INT||01|009|271.26|20171125|20171126|20171126|||||||
INT||01|009|2712.33|20171125|20171126|20171126|||||||
INT||01|009|1084.95|20171125|20171126|20171126|||||||
INT||01|009|813.69|20171125|20171126|20171126|||||||
INT||01|009|271.26|20171125|20171126|20171126|||||||
INT||01|009|271.26|20171125|20171126|20171126|||||||
INT||01|009|9073.98|20171125|20171126|20171126|||||||
INT||01|009|1084.95|20171125|20171126|20171126|||||||
INT||01|009|1355.58|20171125|20171126|20171126|||||||
INT||01|009|1573.11|20171125|20171126|20171126|||||||
INT||01|009|282.06|20171125|20171126|20171126|||||||
INT||01|009|1417.77|20171125|20171126|20171126|||||||
INT||01|009|28356.12|20171125|20171126|20171126|||||||
INT||01|009|3365.7|20171125|20171126|20171126|||||||
INT||01|009|271.26|20171125|20171126|20171126|||||||
INT||01|009|3365.7|20171125|20171126|20171126|||||||
INT||01|009|813.69|20171125|20171126|20171126|||||||
INT||01|009|1084.95|20171125|20171126|20171126|||||||
INT||01|009|1421.28|20171125|20171126|20171126|||||||
INT||01|009|3365.7|20171125|20171126|20171126|||||||
INT||01|009|11650.68|20171125|20171126|20171126|||||||
INT||01|009|739.71|20171125|20171126|20171126|||||||
INT||01|009|246.6|20171125|20171126|20171126|||||||
INT||01|009|2884.83|20171125|20171126|20171126|||||||
INT||01|009|320.58|20171125|20171126|20171126|||||||
INT||01|009|2884.83|20171125|20171126|20171126|||||||
INT||01|009|308.25|20171125|20171126|20171126|||||||
INT||01|009|8802.72|20171125|20171126|20171126|||||||
INT||01|009|936.99|20171125|20171126|20171126|||||||
INT||01|009|14202.72|20171125|20171126|20171126|||||||
INT||01|009|32794.56|20171125|20171126|20171126|||||||
INT||01|009|221.94|20171125|20171126|20171126|||||||
INT||01|009|1331.55|20171125|20171126|20171126|||||||
INT||01|009|96164.25|20171125|20171126|20171126|||||||
INT||01|009|89794.95|20171125|20171126|20171126|||||||
INT||01|009|993.33|20171125|20171126|20171126|||||||
INT||01|009|4274.01|20171125|20171126|20171126|||||||
INT||01|009|337.32|20171125|20171126|20171126|||||||
INT||01|009|76931.4|20171125|20171126|20171126|||||||
INT||01|009|7397.28|20171125|20171126|20171126|||||||
INT||01|009|616.41|20171125|20171126|20171126|||||||
INT||01|009|1479.42|20171125|20171126|20171126|||||||
INT||01|009|2126.7|20171125|20171126|20171126|||||||
INT||01|009|29589.03|20171125|20171126|20171126|||||||
INT||01|009|2071.26|20171125|20171126|20171126|||||||
INT||01|009|1331.55|20171125|20171126|20171126|||||||
INT||01|009|1068.6|20171125|20171126|20171126|||||||
INT||01|009|520.29|20171125|20171126|20171126|||||||
INT||01|009|267.15|20171125|20171126|20171126|||||||
INT||01|009|1496.04|20171125|20171126|20171126|||||||
INT||01|009|293.67|20171125|20171126|20171126|||||||
INT||01|009|1602.9|20171125|20171126|20171126|||||||
INT||01|009|2564.25|20171125|20171126|20171126|||||||
INT||01|009|2305.44|20171125|20171126|20171126|||||||
INT||01|009|234.27|20171125|20171126|20171126|||||||
INT||01|009|1664.37|20171125|20171126|20171126|||||||
INT||01|009|1553.4|20171125|20171126|20171126|||||||
INT||01|009|2523.69|20171125|20171126|20171126|||||||
INT||01|009|280305.48|20171125|20171126|20171126|||||||
INT||01|009|2465.73|20171125|20171126|20171126|||||||
INT||01|009|10356.12|20171125|20171126|20171126|||||||
INT||01|009|1596.6|20171125|20171126|20171126|||||||
INT||01|009|9493.11|20171125|20171126|20171126|||||||
INT||01|009|1232.91|20171125|20171126|20171126|||||||
INT||01|009|1084.95|20171125|20171126|20171126|||||||
INT||01|009|38465.7|20171125|20171126|20171126|||||||
INT||01|009|838.35|20171125|20171126|20171126|||||||
INT||01|009|3205.44|20171125|20171126|20171126|||||||
INT||01|009|2712.33|20171125|20171126|20171126|||||||
INT||01|009|630.63|20171125|20171126|20171126|||||||
INT||01|009|29589.03|20171125|20171126|20171126|||||||
INT||01|009|3119.22|20171125|20171126|20171126|||||||
INT||01|009|51287.73|20171125|20171126|20171126|||||||
INT||01|009|2441.07|20171125|20171126|20171126|||||||
INT||01|009|1417.77|20171125|20171126|20171126|||||||
INT||01|009|387.09|20171125|20171126|20171126|||||||
INT||01|009|2983.59|20171125|20171126|20171126|||||||
INT||01|009|88767.09|20171125|20171126|20171126|||||||
INT||01|009|1356.12|20171125|20171126|20171126|||||||
INT||01|009|443.88|20171125|20171126|20171126|||||||
INT||01|009|569.61|20171125|20171126|20171126|||||||
INT||01|009|9863.01|20171125|20171126|20171126|||||||
INT||01|009|20034.3|20171125|20171126|20171126|||||||
INT||01|009|8630.16|20171125|20171126|20171126|||||||
INT||01|009|1849.32|20171125|20171126|20171126|||||||
INT||01|009|3739.71|20171125|20171126|20171126|||||||
INT||01|009|49417.68|20171125|20171126|20171126|||||||
INT||01|009|769.47|20171125|20171126|20171126|||||||
INT||01|009|111241.26|20171125|20171126|20171126|||||||
INT||01|009|7693.11|20171125|20171126|20171126|||||||
INT||01|009|44876.52|20171125|20171126|20171126|||||||
INT||01|009|128219.13|20171125|20171126|20171126|||||||
INT||01|009|1479.42|20171125|20171126|20171126|||||||
INT||01|009|4487.73|20171125|20171126|20171126|||||||
INT||01|009|493.11|20171125|20171126|20171126|||||||
INT||01|009|3525.99|20171125|20171126|20171126|||||||
INT||01|009|4364.37|20171125|20171126|20171126|||||||
INT||01|009|2481.12|20171125|20171126|20171126|||||||
INT||01|009|8876.7|20171125|20171126|20171126|||||||
INT||01|009|14794.56|20171125|20171126|20171126|||||||
INT||01|009|22191.75|20171125|20171126|20171126|||||||
INT||01|009|3550.68|20171125|20171126|20171126|||||||
INT||01|009|2958.93|20171125|20171126|20171126|||||||
INT||01|009|850.68|20171125|20171126|20171126|||||||
INT||01|009|1479.42|20171125|20171126|20171126|||||||
INT||01|009|1775.34|20171125|20171126|20171126|||||||
INT||01|009|4734.27|20171125|20171126|20171126|||||||
INT||01|009|7397.28|20171125|20171126|20171126|||||||
INT||01|009|11835.63|20171125|20171126|20171126|||||||
INT||01|009|739.71|20171125|20171126|20171126|||||||
INT||01|009|443.88|20171125|20171126|20171126|||||||
INT||01|009|64109.76|20171125|20171126|20171126|||||||
INT||01|009|443.88|20171125|20171126|20171126|||||||
INT||01|009|2958.93|20171125|20171126|20171126|||||||
INT||01|009|283.59|20171125|20171126|20171126|||||||
INT||01|009|1134.27|20171125|20171126|20171126|||||||
INT||01|009|283.59|20171125|20171126|20171126|||||||
INT||01|009|283.59|20171125|20171126|20171126|||||||
INT||01|009|4734.27|20171125|20171126|20171126|||||||
INT||01|009|2958.93|20171125|20171126|20171126|||||||
INT||01|009|5424.66|20171125|20171126|20171126|||||||
INT||01|009|2835.63|20171125|20171126|20171126|||||||
INT||01|009|542.43|20171125|20171126|20171126|||||||
INT||01|009|813.69|20171125|20171126|20171126|||||||
INT||01|009|813.69|20171125|20171126|20171126|||||||
INT||01|009|17013.69|20171125|20171126|20171126|||||||
INT||01|009|650.97|20171125|20171126|20171126|||||||
INT||01|009|1356.12|20171125|20171126|20171126|||||||
INT||01|009|542.43|20171125|20171126|20171126|||||||
INT||01|009|28356.12|20171125|20171126|20171126|||||||
INT||01|009|1627.38|20171125|20171126|20171126|||||||
INT||01|009|4160.97|20171125|20171126|20171126|||||||
INT||01|009|5671.26|20171125|20171126|20171126|||||||
INT||01|009|29589.03|20171125|20171126|20171126|||||||
INT||01|009|271.26|20171125|20171126|20171126|||||||
INT||01|009|1491.75|20171125|20171126|20171126|||||||
INT||01|009|2835.63|20171125|20171126|20171126|||||||
INT||01|009|5424.66|20171125|20171126|20171126|||||||
INT||01|009|20280.78|20171125|20171126|20171126|||||||
INT||01|009|5671.26|20171125|20171126|20171126|||||||
INT||01|009|542.43|20171125|20171126|20171126|||||||
INT||01|009|271.26|20171125|20171126|20171126|||||||
INT||01|009|271.26|20171125|20171126|20171126|||||||
INT||01|009|28356.12|20171125|20171126|20171126|||||||
INT||01|009|8223.3|20171125|20171126|20171126|||||||
INT||01|009|271.26|20171125|20171126|20171126|||||||
INT||01|009|5843.88|20171125|20171126|20171126|||||||
INT||01|009|7890.39|20171125|20171126|20171126|||||||
INT||01|009|493.11|20171125|20171126|20171126|||||||
INT||01|009|2219.22|20171125|20171126|20171126|||||||
INT||01|009|493.11|20171125|20171126|20171126|||||||
INT||01|009|493.11|20171125|20171126|20171126|||||||
INT||01|009|739.71|20171125|20171126|20171126|||||||
INT||01|009|739.71|20171125|20171126|20171126|||||||
INT||01|009|3236.31|20171125|20171126|20171126|||||||
INT||01|009|51780.78|20171125|20171126|20171126|||||||
INT||01|009|246.6|20171125|20171126|20171126|||||||
INT||01|009|4438.35|20171125|20171126|20171126|||||||
INT||01|009|332.91|20171125|20171126|20171126|||||||
INT||01|009|665.73|20171125|20171126|20171126|||||||
INT||01|009|443.88|20171125|20171126|20171126|||||||
INT||01|009|2342.43|20171125|20171126|20171126|||||||
INT||01|009|665.73|20171125|20171126|20171126|||||||
INT||01|009|221.94|20171125|20171126|20171126|||||||
INT||01|009|2219.22|20171125|20171126|20171126|||||||
INT||01|009|209.61|20171125|20171126|20171126|||||||
INT||01|009|443.88|20171125|20171126|20171126|||||||
INT||01|009|419.22|20171125|20171126|20171126|||||||
INT||01|009|6657.57|20171125|20171126|20171126|||||||
INT||01|009|2163.72|20171125|20171126|20171126|||||||
INT||01|009|678.06|20171125|20171126|20171126|||||||
INT||01|009|14691.69|20171125|20171126|20171126|||||||
INT||01|009|3813.81|20171125|20171126|20171126|||||||
INT||01|009|528.84|20171125|20171126|20171126|||||||
INT||01|009|3216.33|20171125|20171126|20171126|||||||
INT||01|009|32054.88|20171125|20171126|20171126|||||||
INT||01|009|32054.88|20171125|20171126|20171126|||||||
INT||01|009|1068.6|20171125|20171126|20171126|||||||
INT||01|009|863.01|20171125|20171126|20171126|||||||
INT||01|009|1388.7|20171125|20171126|20171126|||||||
INT||01|009|7397.28|20171125|20171126|20171126|||||||
INT||01|009|2330.1|20171125|20171126|20171126|||||||
INT||01|009|1997.28|20171125|20171126|20171126|||||||
INT||01|009|2515.05|20171125|20171126|20171126|||||||
INT||01|009|7693.11|20171125|20171126|20171126|||||||
INT||01|009|4438.35|20171125|20171126|20171126|||||||
INT||01|009|1479.42|20171125|20171126|20171126|||||||
INT||01|009|1479.42|20171125|20171126|20171126|||||||
INT||01|009|986.31|20171125|20171126|20171126|||||||
INT||01|009|347.1|20171125|20171126|20171126|||||||
INT||01|009|320.58|20171125|20171126|20171126|||||||
INT||01|009|2342.43|20171125|20171126|20171126|||||||
INT||01|009|616.41|20171125|20171126|20171126|||||||
INT||01|009|1639.71|20171125|20171126|20171126|||||||
INT||01|009|16865.73|20171125|20171126|20171126|||||||
INT||01|009|61705.41|20171125|20171126|20171126|||||||
INT||01|009|1417.77|20171125|20171126|20171126|||||||
INT||01|009|1109.61|20171125|20171126|20171126|||||||
INT||01|009|2071.26|20171125|20171126|20171126|||||||
INT||01|009|12427.38|20171125|20171126|20171126|||||||
INT||01|009|5917.77|20171125|20171126|20171126|||||||
INT||01|009|1208.25|20171125|20171126|20171126|||||||
INT||01|009|7397.28|20171125|20171126|20171126|||||||
INT||01|009|7397.28|20171125|20171126|20171126|||||||
INT||01|009|4438.35|20171125|20171126|20171126|||||||
INT||01|009|7397.28|20171125|20171126|20171126|||||||
INT||01|009|246.6|20171125|20171126|20171126|||||||
INT||01|009|1356.12|20171125|20171126|20171126|||||||
INT||01|009|2219.22|20171125|20171126|20171126|||||||
INT||01|009|7479.42|20171125|20171126|20171126|||||||
INT||01|009|406.89|20171125|20171126|20171126|||||||
INT||01|009|1250.55|20171125|20171126|20171126|||||||
INT||01|009|8506.89|20171125|20171126|20171126|||||||
INT||01|009|2835.63|20171125|20171126|20171126|||||||
INT||01|009|2835.63|20171125|20171126|20171126|||||||
INT||01|009|17753.4|20171125|20171126|20171126|||||||
INT||01|009|9924.66|20171125|20171126|20171126|||||||
INT||01|009|394.56|20171125|20171126|20171126|||||||
INT||01|009|43952.04|20171125|20171126|20171126|||||||
INT||01|009|2219.22|20171125|20171126|20171126|||||||
INT||01|009|90822.03|20171125|20171126|20171126|||||||
INT||01|009|5492.43|20171125|20171126|20171126|||||||
INT||01|009|7479.42|20171125|20171126|20171126|||||||
INT||01|009|11753.43|20171125|20171126|20171126|||||||
INT||01|009|15493.14|20171125|20171126|20171126|||||||
INT||01|009|22191.75|20171125|20171126|20171126|||||||
INT||01|009|8975.46|20171125|20171126|20171126|||||||
INT||01|009|76931.4|20171125|20171126|20171126|||||||
INT||01|009|147945.24|20171125|20171126|20171126|||||||
INT||01|009|1356.12|20171125|20171126|20171126|||||||
INT||01|009|8601.45|20171125|20171126|20171126|||||||
INT||01|009|2553.48|20171125|20171126|20171126|||||||
INT||01|009|4734.27|20171125|20171126|20171126|||||||
INT||01|009|2958.93|20171125|20171126|20171126|||||||
INT||01|009|2958.93|20171125|20171126|20171126|||||||
INT||01|009|7663.59|20171125|20171126|20171126|||||||
INT||01|009|283.59|20171125|20171126|20171126|||||||
INT||01|009|12180.87|20171125|20171126|20171126|||||||
INT||01|009|11835.63|20171125|20171126|20171126|||||||
INT||01|009|1168.74|20171125|20171126|20171126|||||||
INT||01|009|8876.7|20171125|20171126|20171126|||||||
INT||01|009|4438.35|20171125|20171126|20171126|||||||
INT||01|009|7397.28|20171125|20171126|20171126|||||||
INT||01|009|591.75|20171125|20171126|20171126|||||||
INT||01|009|850.68|20171125|20171126|20171126|||||||
INT||01|009|425.34|20171125|20171126|20171126|||||||
INT||01|009|14794.56|20171125|20171126|20171126|||||||
INT||01|009|1417.77|20171125|20171126|20171126|||||||
INT||01|009|3787.38|20171125|20171126|20171126|||||||
INT||01|009|5621.94|20171125|20171126|20171126|||||||
INT||01|009|1958.76|20171125|20171126|20171126|||||||
INT||01|009|1183.59|20171125|20171126|20171126|||||||
INT||01|009|567.09|20171125|20171126|20171126|||||||
INT||01|009|1967.31|20171125|20171126|20171126|||||||
INT||01|009|3119.22|20171125|20171126|20171126|||||||
INT||01|009|1701.36|20171125|20171126|20171126|||||||
INT||01|009|271.26|20171125|20171126|20171126|||||||
INT||01|009|813.69|20171125|20171126|20171126|||||||
INT||01|009|1491.75|20171125|20171126|20171126|||||||
INT||01|009|4253.4|20171125|20171126|20171126|||||||
INT||01|009|25520.58|20171125|20171126|20171126|||||||
INT||01|009|3076.65|20171125|20171126|20171126|||||||
INT||01|009|2835.63|20171125|20171126|20171126|||||||
INT||01|009|19849.32|20171125|20171126|20171126|||||||
INT||01|009|1417.77|20171125|20171126|20171126|||||||
INT||01|009|271.26|20171125|20171126|20171126|||||||
INT||01|009|447.57|20171125|20171126|20171126|||||||
INT||01|009|949.32|20171125|20171126|20171126|||||||
INT||01|009|271.26|20171125|20171126|20171126|||||||
INT||01|009|128219.13|20171125|20171126|20171126|||||||
INT||01|009|1417.77|20171125|20171126|20171126|||||||
INT||01|009|2693.88|20171125|20171126|20171126|||||||
INT||01|009|2835.63|20171125|20171126|20171126|||||||
INT||01|009|2746.26|20171125|20171126|20171126|||||||
INT||01|009|271.26|20171125|20171126|20171126|||||||
INT||01|009|542.43|20171125|20171126|20171126|||||||
INT||01|009|22684.95|20171125|20171126|20171126|||||||
INT||01|009|3365.7|20171125|20171126|20171126|||||||
INT||01|009|949.32|20171125|20171126|20171126|||||||
INT||01|009|3076.65|20171125|20171126|20171126|||||||
INT||01|009|1695.24|20171125|20171126|20171126|||||||
INT||01|009|1030.68|20171125|20171126|20171126|||||||
INT||01|009|2712.33|20171125|20171126|20171126|||||||
INT||01|009|2909.61|20171125|20171126|20171126|||||||
INT||01|009|4327.38|20171125|20171126|20171126|||||||
INT||01|009|2835.63|20171125|20171126|20171126|||||||
INT||01|009|5178.06|20171125|20171126|20171126|||||||
INT||01|009|678.06|20171125|20171126|20171126|||||||
INT||01|009|1726.02|20171125|20171126|20171126|||||||
INT||01|009|14054.76|20171125|20171126|20171126|||||||
INT||01|009|443.88|20171125|20171126|20171126|||||||
INT||01|009|221.94|20171125|20171126|20171126|||||||
INT||01|009|419.22|20171125|20171126|20171126|||||||
INT||01|009|44876.52|20171125|20171126|20171126|||||||
INT||01|009|2663.01|20171125|20171126|20171126|||||||
INT||01|009|288.45|20171125|20171126|20171126|||||||
INT||01|009|850.68|20171125|20171126|20171126|||||||
INT||01|009|4438.35|20171125|20171126|20171126|||||||
INT||01|009|1479.42|20171125|20171126|20171126|||||||
INT||01|009|986.31|20171125|20171126|20171126|||||||
INT||01|009|1068.6|20171125|20171126|20171126|||||||
