Indicator|foracid|crncy_code|sol_id|nrml_accrued_amount_cr|interest_calc_upto_date_cr|accrued_upto_date_cr|booked_upto_date_cr|nrml_accrued_amount_dr|interest_calc_upto_date_dr|accrued_upto_date_dr|booked_upto_date_dr|Dummy|migr_cumbal_for_avgcalc_cr|migr_cumbal_date
INT||01|006|2958.93|20171125|20171126|20171126|||||||
INT||01|006|1228.89|20171125|20171126|20171126|||||||
INT||01|006|2071.26|20171125|20171126|20171126|||||||
INT||01|006|7397.28|20171125|20171126|20171126|||||||
INT||01|006|1479.42|20171125|20171126|20171126|||||||
INT||01|006|614.25|20171125|20171126|20171126|||||||
INT||01|006|2835.63|20171125|20171126|20171126|||||||
INT||01|006|1984.95|20171125|20171126|20171126|||||||
INT||01|006|3119.22|20171125|20171126|20171126|||||||
INT||01|006|3969.9|20171125|20171126|20171126|||||||
INT||01|006|12760.29|20171125|20171126|20171126|||||||
INT||01|006|339.03|20171125|20171126|20171126|||||||
INT||01|006|19849.32|20171125|20171126|20171126|||||||
INT||01|006|1356.12|20171125|20171126|20171126|||||||
INT||01|006|1417.77|20171125|20171126|20171126|||||||
INT||01|006|5954.76|20171125|20171126|20171126|||||||
INT||01|006|5671.26|20171125|20171126|20171126|||||||
INT||01|006|2884.83|20171125|20171126|20171126|||||||
INT||01|006|961.74|20171125|20171126|20171126|||||||
INT||01|006|493.11|20171125|20171126|20171126|||||||
INT||01|006|25376.52|20171125|20171126|20171126|||||||
INT||01|006|1015.17|20171125|20171126|20171126|||||||
INT||01|006|468.45|20171125|20171126|20171126|||||||
INT||01|006|534.3|20171125|20171126|20171126|||||||
INT||01|006|203013.72|20171125|20171126|20171126|||||||
INT||01|006|49498.02|20171125|20171126|20171126|||||||
INT||01|006|1389.18|20171125|20171126|20171126|||||||
INT||01|006|295.92|20171125|20171126|20171126|||||||
INT||01|006|7479.42|20171125|20171126|20171126|||||||
INT||01|006|29383.38|20171125|20171126|20171126|||||||
INT||01|006|8732.9|20171125|20171126|20171126|||||||
INT||01|006|6410.82|20171125|20171126|20171126|||||||
INT||01|006|7397.28|20171125|20171126|20171126|||||||
INT||01|006|7479.42|20171125|20171126|20171126|||||||
INT||01|006|8876.7|20171125|20171126|20171126|||||||
INT||01|006|10257.39|20171125|20171126|20171126|||||||
INT||01|006|1183.59|20171125|20171126|20171126|||||||
INT||01|006|5917.77|20171125|20171126|20171126|||||||
INT||01|006|369.9|20171125|20171126|20171126|||||||
INT||01|006|1417.77|20171125|20171126|20171126|||||||
INT||01|006|115397.1|20171125|20171126|20171126|||||||
INT||01|006|2835.63|20171125|20171126|20171126|||||||
INT||01|006|271.26|20171125|20171126|20171126|||||||
INT||01|006|7643.88|20171125|20171126|20171126|||||||
INT||01|006|1171.26|20171125|20171126|20171126|||||||
INT||01|006|621.36|20171125|20171126|20171126|||||||
INT||01|006|534.3|20171125|20171126|20171126|||||||
INT||01|006|8876.7|20171125|20171126|20171126|||||||
INT||01|006|13610.97|20171125|20171126|20171126|||||||
INT||01|006|11753.43|20171125|20171126|20171126|||||||
INT||01|006|10849.32|20171125|20171126|20171126|||||||
INT||01|006|4680.0|20171125|20171126|20171126|||||||
INT||01|006|813.69|20171125|20171126|20171126|||||||
INT||01|006|6143.67|20171125|20171126|20171126|||||||
INT||01|006|8548.02|20171125|20171126|20171126|||||||
INT||01|006|25376.52|20171125|20171126|20171126|||||||
INT||01|006|1068.6|20171125|20171126|20171126|||||||
INT||01|006|7397.28|20171125|20171126|20171126|||||||
INT||01|006|2916.81|20171125|20171126|20171126|||||||
INT||01|006|22117.68|20171125|20171126|20171126|||||||
INT||01|006|3205.41|20171125|20171126|20171126|||||||
INT||01|006|7397.28|20171125|20171126|20171126|||||||
INT||01|006|5917.77|20171125|20171126|20171126|||||||
INT||01|006|591.75|20171125|20171126|20171126|||||||
INT||01|006|1479.42|20171125|20171126|20171126|||||||
INT||01|006|591.75|20171125|20171126|20171126|||||||
INT||01|006|7089.04|20171125|20171126|20171126|||||||
INT||01|006|1356.12|20171125|20171126|20171126|||||||
INT||01|006|14178.06|20171125|20171126|20171126|||||||
INT||01|006|678.06|20171125|20171126|20171126|||||||
INT||01|006|1134.27|20171125|20171126|20171126|||||||
INT||01|006|14178.06|20171125|20171126|20171126|||||||
INT||01|006|2835.63|20171125|20171126|20171126|||||||
INT||01|006|3846.57|20171125|20171126|20171126|||||||
INT||01|006|246.6|20171125|20171126|20171126|||||||
INT||01|006|234.27|20171125|20171126|20171126|||||||
INT||01|006|393365.7|20171125|20171126|20171126|||||||
INT||01|006|2576.7|20171125|20171126|20171126|||||||
INT||01|006|7715.2|20171125|20171126|20171126|||||||
INT||01|006|1873.98|20171125|20171126|20171126|||||||
INT||01|006|3205.47|20171125|20171126|20171126|||||||
INT||01|006|374.01|20171125|20171126|20171126|||||||
INT||01|006|2977.38|20171125|20171126|20171126|||||||
INT||01|006|5289.18|20171125|20171126|20171126|||||||
INT||01|006|6213.69|20171125|20171126|20171126|||||||
INT||01|006|986.31|20171125|20171126|20171126|||||||
