Indicator|foracid|crncy_code|sol_id|nrml_accrued_amount_cr|interest_calc_upto_date_cr|accrued_upto_date_cr|booked_upto_date_cr|nrml_accrued_amount_dr|interest_calc_upto_date_dr|accrued_upto_date_dr|booked_upto_date_dr|Dummy|migr_cumbal_for_avgcalc_cr|migr_cumbal_date
INT||01|008|887.67|20171125|20171126|20171126|||||||
INT||01|008|4113.72|20171125|20171126|20171126|||||||
INT||01|008|1701.36|20171125|20171126|20171126|||||||
INT||01|008|23506.86|20171125|20171126|20171126|||||||
INT||01|008|61438.26|20171125|20171126|20171126|||||||
INT||01|008|58767.15|20171125|20171126|20171126|||||||
INT||01|008|1356.12|20171125|20171126|20171126|||||||
INT||01|008|739.71|20171125|20171126|20171126|||||||
INT||01|008|3328.74|20171125|20171126|20171126|||||||
INT||01|008|5235.75|20171125|20171126|20171126|||||||
INT||01|008|23613.72|20171125|20171126|20171126|||||||
INT||01|008|16643.88|20171125|20171126|20171126|||||||
INT||01|008|1873.98|20171125|20171126|20171126|||||||
INT||01|008|39057.57|20171125|20171126|20171126|||||||
INT||01|008|9764.37|20171125|20171126|20171126|||||||
INT||01|008|5609.76|20171125|20171126|20171126|||||||
INT||01|008|38465.7|20171125|20171126|20171126|||||||
INT||01|008|4274.01|20171125|20171126|20171126|||||||
INT||01|008|7710.3|20171125|20171126|20171126|||||||
INT||01|008|3525.99|20171125|20171126|20171126|||||||
INT||01|008|1220.58|20171125|20171126|20171126|||||||
INT||01|008|9616.62|20171125|20171126|20171126|||||||
INT||01|008|3525.99|20171125|20171126|20171126|||||||
INT||01|008|1417.77|20171125|20171126|20171126|||||||
INT||01|008|1417.77|20171125|20171126|20171126|||||||
INT||01|008|295.92|20171125|20171126|20171126|||||||
INT||01|008|1775.34|20171125|20171126|20171126|||||||
INT||01|008|283.59|20171125|20171126|20171126|||||||
INT||01|008|4438.35|20171125|20171126|20171126|||||||
INT||01|008|283.59|20171125|20171126|20171126|||||||
INT||01|008|567.09|20171125|20171126|20171126|||||||
INT||01|008|57698.55|20171125|20171126|20171126|||||||
INT||01|008|1479.42|20171125|20171126|20171126|||||||
INT||01|008|2958.93|20171125|20171126|20171126|||||||
INT||01|008|850.68|20171125|20171126|20171126|||||||
INT||01|008|542.43|20171125|20171126|20171126|||||||
INT||01|008|271.26|20171125|20171126|20171126|||||||
INT||01|008|542.43|20171125|20171126|20171126|||||||
INT||01|008|1356.12|20171125|20171126|20171126|||||||
INT||01|008|1673.01|20171125|20171126|20171126|||||||
INT||01|008|7089.03|20171125|20171126|20171126|||||||
INT||01|008|16804.08|20171125|20171126|20171126|||||||
INT||01|008|5424.66|20171125|20171126|20171126|||||||
INT||01|008|317.34|20171125|20171126|20171126|||||||
INT||01|008|542.43|20171125|20171126|20171126|||||||
INT||01|008|1423.98|20171125|20171126|20171126|||||||
INT||01|008|3757.23|20171125|20171126|20171126|||||||
INT||01|008|2835.63|20171125|20171126|20171126|||||||
INT||01|008|298.35|20171125|20171126|20171126|||||||
INT||01|008|2441.07|20171125|20171126|20171126|||||||
INT||01|008|1356.12|20171125|20171126|20171126|||||||
INT||01|008|1232.91|20171125|20171126|20171126|||||||
INT||01|008|246.6|20171125|20171126|20171126|||||||
INT||01|008|2465.73|20171125|20171126|20171126|||||||
INT||01|008|246.6|20171125|20171126|20171126|||||||
INT||01|008|493.11|20171125|20171126|20171126|||||||
INT||01|008|246.6|20171125|20171126|20171126|||||||
INT||01|008|25376.52|20171125|20171126|20171126|||||||
INT||01|008|477.09|20171125|20171126|20171126|||||||
INT||01|008|3045.24|20171125|20171126|20171126|||||||
INT||01|008|620.73|20171125|20171126|20171126|||||||
INT||01|008|3630.78|20171125|20171126|20171126|||||||
INT||01|008|665.73|20171125|20171126|20171126|||||||
INT||01|008|683.55|20171125|20171126|20171126|||||||
INT||01|008|2063.88|20171125|20171126|20171126|||||||
INT||01|008|332.91|20171125|20171126|20171126|||||||
INT||01|008|912.33|20171125|20171126|20171126|||||||
INT||01|008|443.88|20171125|20171126|20171126|||||||
INT||01|008|838.35|20171125|20171126|20171126|||||||
INT||01|008|815.08|20171125|20171126|20171126|||||||
INT||01|008|1397.28|20171125|20171126|20171126|||||||
INT||01|008|309.75|20171125|20171126|20171126|||||||
INT||01|008|8815.17|20171125|20171126|20171126|||||||
INT||01|008|2644.59|20171125|20171126|20171126|||||||
INT||01|008|44876.52|20171125|20171126|20171126|||||||
INT||01|008|4701.45|20171125|20171126|20171126|||||||
INT||01|008|1417.77|20171125|20171126|20171126|||||||
INT||01|008|986.31|20171125|20171126|20171126|||||||
INT||01|008|1257.57|20171125|20171126|20171126|||||||
INT||01|008|64.71|20171125|20171126|20171126|||||||
INT||01|008|73.98|20171125|20171126|20171126|||||||
INT||01|008|0.0|20171025|20171126|20171126|||||||
INT||01|008|12821.94|20171125|20171126|20171126|||||||
INT||01|008|7890.39|20171125|20171126|20171126|||||||
INT||01|008|813.69|20171125|20171126|20171126|||||||
INT||01|008|986.31|20171125|20171126|20171126|||||||
INT||01|008|24041.16|20171125|20171126|20171126|||||||
INT||01|008|433.98|20171125|20171126|20171126|||||||
INT||01|008|826.02|20171125|20171126|20171126|||||||
INT||01|008|7397.28|20171125|20171126|20171126|||||||
INT||01|008|1898.64|20171125|20171126|20171126|||||||
INT||01|008|2663.01|20171125|20171126|20171126|||||||
INT||01|008|295.92|20171125|20171126|20171126|||||||
INT||01|008|850.68|20171125|20171126|20171126|||||||
INT||01|008|7746.57|20171125|20171126|20171126|||||||
INT||01|008|591.75|20171125|20171126|20171126|||||||
INT||01|008|4154.22|20171125|20171126|20171126|||||||
INT||01|008|1122.03|20171125|20171126|20171126|||||||
INT||01|008|5289.18|20171125|20171126|20171126|||||||
INT||01|008|5876.52|20171125|20171126|20171126|||||||
INT||01|008|3550.68|20171125|20171126|20171126|||||||
INT||01|008|850.68|20171125|20171126|20171126|||||||
INT||01|008|542.43|20171125|20171126|20171126|||||||
INT||01|008|2663.01|20171125|20171126|20171126|||||||
INT||01|008|2835.63|20171125|20171126|20171126|||||||
INT||01|008|5239.71|20171125|20171126|20171126|||||||
INT||01|008|8227.44|20171125|20171126|20171126|||||||
INT||01|008|534.3|20171125|20171126|20171126|||||||
INT||01|008|2589.03|20171125|20171126|20171126|||||||
INT||01|008|7397.28|20171125|20171126|20171126|||||||
INT||01|008|1843.14|20171125|20171126|20171126|||||||
INT||01|008|1201.98|20171125|20171126|20171126|||||||
INT||01|008|1361.07|20171125|20171126|20171126|||||||
INT||01|008|2663.01|20171125|20171126|20171126|||||||
INT||01|008|567.09|20171125|20171126|20171126|||||||
INT||01|008|14794.56|20171125|20171126|20171126|||||||
INT||01|008|2958.93|20171125|20171126|20171126|||||||
INT||01|008|739.71|20171125|20171126|20171126|||||||
INT||01|008|354.42|20171125|20171126|20171126|||||||
INT||01|008|887.67|20171125|20171126|20171126|||||||
INT||01|008|591.75|20171125|20171126|20171126|||||||
INT||01|008|739.71|20171125|20171126|20171126|||||||
INT||01|008|2071.26|20171125|20171126|20171126|||||||
INT||01|008|7397.28|20171125|20171126|20171126|||||||
INT||01|008|850.68|20171125|20171126|20171126|||||||
INT||01|008|8876.7|20171125|20171126|20171126|||||||
INT||01|008|7397.28|20171125|20171126|20171126|||||||
INT||01|008|2538.72|20171125|20171126|20171126|||||||
INT||01|008|2268.45|20171125|20171126|20171126|||||||
INT||01|008|2685.24|20171125|20171126|20171126|||||||
INT||01|008|271.26|20171125|20171126|20171126|||||||
INT||01|008|850.68|20171125|20171126|20171126|||||||
INT||01|008|1356.12|20171125|20171126|20171126|||||||
INT||01|008|1234.08|20171125|20171126|20171126|||||||
INT||01|008|287.55|20171125|20171126|20171126|||||||
INT||01|008|567.09|20171125|20171126|20171126|||||||
INT||01|008|2712.33|20171125|20171126|20171126|||||||
INT||01|008|284.76|20171125|20171126|20171126|||||||
INT||01|008|5671.26|20171125|20171126|20171126|||||||
INT||01|008|271.26|20171125|20171126|20171126|||||||
INT||01|008|2835.63|20171125|20171126|20171126|||||||
INT||01|008|5671.26|20171125|20171126|20171126|||||||
INT||01|008|22438.26|20171125|20171126|20171126|||||||
INT||01|008|10066.41|20171125|20171126|20171126|||||||
INT||01|008|14178.06|20171125|20171126|20171126|||||||
INT||01|008|271.26|20171125|20171126|20171126|||||||
INT||01|008|4820.58|20171125|20171126|20171126|||||||
INT||01|008|2169.9|20171125|20171126|20171126|||||||
INT||01|008|5424.66|20171125|20171126|20171126|||||||
INT||01|008|10444.59|20171125|20171126|20171126|||||||
INT||01|008|1356.12|20171125|20171126|20171126|||||||
INT||01|008|7089.03|20171125|20171126|20171126|||||||
INT||01|008|433.98|20171125|20171126|20171126|||||||
INT||01|008|14963.94|20171125|20171126|20171126|||||||
INT||01|008|369.9|20171125|20171126|20171126|||||||
INT||01|008|3969.9|20171125|20171126|20171126|||||||
INT||01|008|2095.92|20171125|20171126|20171126|||||||
INT||01|008|246.6|20171125|20171126|20171126|||||||
INT||01|008|493.11|20171125|20171126|20171126|||||||
INT||01|008|2330.1|20171125|20171126|20171126|||||||
INT||01|008|1999.71|20171125|20171126|20171126|||||||
INT||01|008|4931.55|20171125|20171126|20171126|||||||
INT||01|008|1479.42|20171125|20171126|20171126|||||||
INT||01|008|6472.62|20171125|20171126|20171126|||||||
INT||01|008|1405.44|20171125|20171126|20171126|||||||
INT||01|008|739.71|20171125|20171126|20171126|||||||
INT||01|008|493.11|20171125|20171126|20171126|||||||
INT||01|008|493.11|20171125|20171126|20171126|||||||
INT||01|008|1423.98|20171125|20171126|20171126|||||||
INT||01|008|221.94|20171125|20171126|20171126|||||||
INT||01|008|2342.43|20171125|20171126|20171126|||||||
INT||01|008|702.72|20171125|20171126|20171126|||||||
INT||01|008|461.61|20171125|20171126|20171126|||||||
INT||01|008|29280.78|20171125|20171126|20171126|||||||
INT||01|008|1171.26|20171125|20171126|20171126|||||||
INT||01|008|1405.44|20171125|20171126|20171126|||||||
INT||01|008|665.73|20171125|20171126|20171126|||||||
INT||01|008|702.72|20171125|20171126|20171126|||||||
INT||01|008|104.76|20171125|20171126|20171126|||||||
INT||01|008|2095.92|20171125|20171126|20171126|||||||
INT||01|008|1676.7|20171125|20171126|20171126|||||||
INT||01|008|419.22|20171125|20171126|20171126|||||||
INT||01|008|1047.96|20171125|20171126|20171126|||||||
INT||01|008|681.12|20171125|20171126|20171126|||||||
INT||01|008|98.64|20171125|20171126|20171126|||||||
INT||01|008|6410.82|20171125|20171126|20171126|||||||
INT||01|008|587.73|20171125|20171126|20171126|||||||
INT||01|008|10684.83|20171125|20171126|20171126|||||||
INT||01|008|479.25|20171125|20171126|20171126|||||||
INT||01|008|328952.68|20171125|20171126|20171126|||||||
INT||01|008|7397.28|20171125|20171126|20171126|||||||
INT||01|008|880.74|20171125|20171126|20171126|||||||
INT||01|008|78246.56|20171125|20171126|20171126|||||||
INT||01|008|819.9|20171125|20171126|20171126|||||||
INT||01|008|468.45|20171125|20171126|20171126|||||||
INT||01|008|567.09|20171125|20171126|20171126|||||||
INT||01|008|992.43|20171125|20171126|20171126|||||||
INT||01|008|690.39|20171125|20171126|20171126|||||||
INT||01|008|271.26|20171125|20171126|20171126|||||||
INT||01|008|21267.09|20171125|20171126|20171126|||||||
INT||01|008|7397.28|20171125|20171126|20171126|||||||
INT||01|008|1084.95|20171125|20171126|20171126|||||||
INT||01|008|374.01|20171125|20171126|20171126|||||||
INT||01|008|1084.95|20171125|20171126|20171126|||||||
INT||01|008|813.69|20171125|20171126|20171126|||||||
INT||01|008|12341.16|20171125|20171126|20171126|||||||
INT||01|008|2589.03|20171125|20171126|20171126|||||||
INT||01|008|1701.36|20171125|20171126|20171126|||||||
INT||01|008|5270.58|20171125|20171126|20171126|||||||
INT||01|008|2243.67|20171125|20171126|20171126|||||||
INT||01|008|425.34|20171125|20171126|20171126|||||||
INT||01|008|19075.68|20171125|20171126|20171126|||||||
INT||01|008|10577.97|20171125|20171126|20171126|||||||
INT||01|008|1940.94|20171125|20171126|20171126|||||||
INT||01|008|271.26|20171125|20171126|20171126|||||||
INT||01|008|8432.91|20171125|20171126|20171126|||||||
INT||01|008|1502.91|20171125|20171126|20171126|||||||
INT||01|008|560.82|20171125|20171126|20171126|||||||
INT||01|008|5983.38|20171125|20171126|20171126|||||||
INT||01|008|1068.6|20171125|20171126|20171126|||||||
INT||01|008|542.43|20171125|20171126|20171126|||||||
INT||01|008|887.67|20171125|20171126|20171126|||||||
INT||01|008|1356.12|20171125|20171126|20171126|||||||
INT||01|008|1726.02|20171125|20171126|20171126|||||||
INT||01|008|2938.26|20171125|20171126|20171126|||||||
INT||01|008|12020.58|20171125|20171126|20171126|||||||
INT||01|008|748.02|20171125|20171126|20171126|||||||
INT||01|008|986.31|20171125|20171126|20171126|||||||
INT||01|008|5342.61|20171125|20171126|20171126|||||||
INT||01|008|776.7|20171125|20171126|20171126|||||||
INT||01|008|433.98|20171125|20171126|20171126|||||||
INT||01|008|5609.76|20171125|20171126|20171126|||||||
INT||01|008|5876.52|20171125|20171126|20171126|||||||
INT||01|008|2115.75|20171125|20171126|20171126|||||||
INT||01|008|1356.12|20171125|20171126|20171126|||||||
INT||01|008|12287.73|20171125|20171126|20171126|||||||
INT||01|008|37183.38|20171125|20171126|20171126|||||||
INT||01|008|1701.36|20171125|20171126|20171126|||||||
INT||01|008|283.59|20171125|20171126|20171126|||||||
INT||01|008|443.88|20171125|20171126|20171126|||||||
INT||01|008|453.69|20171125|20171126|20171126|||||||
INT||01|008|1035.63|20171125|20171126|20171126|||||||
INT||01|008|425.34|20171125|20171126|20171126|||||||
INT||01|008|850.68|20171125|20171126|20171126|||||||
INT||01|008|567.09|20171125|20171126|20171126|||||||
INT||01|008|443.88|20171125|20171126|20171126|||||||
INT||01|008|2958.93|20171125|20171126|20171126|||||||
INT||01|008|737.28|20171125|20171126|20171126|||||||
INT||01|008|850.68|20171125|20171126|20171126|||||||
INT||01|008|8876.7|20171125|20171126|20171126|||||||
INT||01|008|283.59|20171125|20171126|20171126|||||||
INT||01|008|4438.35|20171125|20171126|20171126|||||||
INT||01|008|887.67|20171125|20171126|20171126|||||||
INT||01|008|567.09|20171125|20171126|20171126|||||||
INT||01|008|7397.28|20171125|20171126|20171126|||||||
INT||01|008|295.92|20171125|20171126|20171126|||||||
INT||01|008|8416.98|20171125|20171126|20171126|||||||
INT||01|008|14794.56|20171125|20171126|20171126|||||||
INT||01|008|591.75|20171125|20171126|20171126|||||||
INT||01|008|3254.76|20171125|20171126|20171126|||||||
INT||01|008|1331.55|20171125|20171126|20171126|||||||
INT||01|008|887.67|20171125|20171126|20171126|||||||
INT||01|008|425.34|20171125|20171126|20171126|||||||
INT||01|008|425.34|20171125|20171126|20171126|||||||
INT||01|008|283.59|20171125|20171126|20171126|||||||
INT||01|008|339.03|20171125|20171126|20171126|||||||
INT||01|008|779.76|20171125|20171126|20171126|||||||
INT||01|008|22543.11|20171125|20171126|20171126|||||||
INT||01|008|283.59|20171125|20171126|20171126|||||||
INT||01|008|1627.38|20171125|20171126|20171126|||||||
INT||01|008|271.26|20171125|20171126|20171126|||||||
INT||01|008|2835.63|20171125|20171126|20171126|||||||
INT||01|008|9924.66|20171125|20171126|20171126|||||||
INT||01|008|3686.31|20171125|20171126|20171126|||||||
INT||01|008|21267.09|20171125|20171126|20171126|||||||
INT||01|008|542.43|20171125|20171126|20171126|||||||
INT||01|008|542.43|20171125|20171126|20171126|||||||
INT||01|008|813.69|20171125|20171126|20171126|||||||
INT||01|008|14178.06|20171125|20171126|20171126|||||||
INT||01|008|2712.33|20171125|20171126|20171126|||||||
INT||01|008|461.07|20171125|20171126|20171126|||||||
INT||01|008|2712.33|20171125|20171126|20171126|||||||
INT||01|008|27505.44|20171125|20171126|20171126|||||||
INT||01|008|7106.31|20171125|20171126|20171126|||||||
INT||01|008|261.36|20171125|20171126|20171126|||||||
INT||01|008|596.7|20171125|20171126|20171126|||||||
INT||01|008|1109.61|20171125|20171126|20171126|||||||
INT||01|008|5424.66|20171125|20171126|20171126|||||||
INT||01|008|7767.09|20171125|20171126|20171126|||||||
INT||01|008|6472.62|20171125|20171126|20171126|||||||
INT||01|008|789.03|20171125|20171126|20171126|||||||
INT||01|008|7397.28|20171125|20171126|20171126|||||||
INT||01|008|554.76|20171125|20171126|20171126|||||||
INT||01|008|683.55|20171125|20171126|20171126|||||||
INT||01|008|221.94|20171125|20171126|20171126|||||||
INT||01|008|6090.39|20171125|20171126|20171126|||||||
INT||01|008|2219.22|20171125|20171126|20171126|||||||
INT||01|008|4684.95|20171125|20171126|20171126|||||||
INT||01|008|104.76|20171125|20171126|20171126|||||||
INT||01|008|5547.96|20171125|20171126|20171126|||||||
INT||01|008|81.48|20171125|20171126|20171126|||||||
INT||01|008|582.2|20171125|20171126|20171126|||||||
INT||01|008|673.14|20171125|20171126|20171126|||||||
INT||01|008|2367.09|20171125|20171126|20171126|||||||
INT||01|008|880.29|20171125|20171126|20171126|||||||
INT||01|008|10684.83|20171125|20171126|20171126|||||||
INT||01|008|283.59|20171125|20171126|20171126|||||||
INT||01|008|1242.72|20171125|20171126|20171126|||||||
