Indicator|foracid|crncy_code|sol_id|nrml_accrued_amount_cr|interest_calc_upto_date_cr|accrued_upto_date_cr|booked_upto_date_cr|nrml_accrued_amount_dr|interest_calc_upto_date_dr|accrued_upto_date_dr|booked_upto_date_dr|Dummy|migr_cumbal_for_avgcalc_cr|migr_cumbal_date
INT||01|011|1627.38|20171125|20171126|20171126|||||||
INT||01|011|20622.03|20171125|20171126|20171126|||||||
INT||01|011|1639.71|20171125|20171126|20171126|||||||
INT||01|011|7154.55|20171125|20171126|20171126|||||||
INT||01|011|96577.95|20171125|20171126|20171126|||||||
INT||01|011|1232.91|20171125|20171126|20171126|||||||
INT||01|011|0.0|20171012|20171126|20171126|||||||
INT||01|011|7306.6|20171125|20171126|20171126|||||||
INT||01|011|813.69|20171125|20171126|20171126|||||||
INT||01|011|17672.85|20171125|20171126|20171126|||||||
INT||01|011|1496.04|20171125|20171126|20171126|||||||
INT||01|011|897.39|20171125|20171126|20171126|||||||
INT||01|011|748.02|20171125|20171126|20171126|||||||
INT||01|011|748.02|20171125|20171126|20171126|||||||
INT||01|011|9082.32|20171125|20171126|20171126|||||||
INT||01|011|8815.17|20171125|20171126|20171126|||||||
INT||01|011|14794.56|20171125|20171126|20171126|||||||
INT||01|011|567.09|20171125|20171126|20171126|||||||
INT||01|011|283.59|20171125|20171126|20171126|||||||
INT||01|011|1356.12|20171125|20171126|20171126|||||||
INT||01|011|1084.95|20171125|20171126|20171126|||||||
INT||01|011|678.06|20171125|20171126|20171126|||||||
INT||01|011|406.89|20171125|20171126|20171126|||||||
INT||01|011|6164.37|20171125|20171126|20171126|||||||
INT||01|011|8630.1|20171125|20171126|20171126|||||||
INT||01|011|1232.91|20171125|20171126|20171126|||||||
INT||01|011|2219.22|20171125|20171126|20171126|||||||
INT||01|011|221.94|20171125|20171126|20171126|||||||
INT||01|011|443.88|20171125|20171126|20171126|||||||
INT||01|011|998.64|20171125|20171126|20171126|||||||
INT||01|011|419.22|20171125|20171126|20171126|||||||
INT||01|011|616.41|20171125|20171126|20171126|||||||
INT||01|011|1068.6|20171125|20171126|20171126|||||||
INT||01|011|881.4|20171125|20171126|20171126|||||||
INT||01|011|5547.96|20171125|20171126|20171126|||||||
INT||01|011|4438.35|20171125|20171126|20171126|||||||
INT||01|011|172.62|20171125|20171126|20171126|||||||
INT||01|011|1356.12|20171125|20171126|20171126|||||||
INT||01|011|4701.45|20171125|20171126|20171126|||||||
INT||01|011|854.88|20171125|20171126|20171126|||||||
INT||01|011|209.61|20171125|20171126|20171126|||||||
INT||01|011|2589.03|20171125|20171126|20171126|||||||
INT||01|011|11835.63|20171125|20171126|20171126|||||||
INT||01|011|2712.33|20171125|20171126|20171126|||||||
INT||01|011|1763.19|20171125|20171126|20171126|||||||
INT||01|011|1417.77|20171125|20171126|20171126|||||||
INT||01|011|9027.63|20171125|20171126|20171126|||||||
INT||01|011|2977.38|20171125|20171126|20171126|||||||
INT||01|011|1984.95|20171125|20171126|20171126|||||||
INT||01|011|4253.4|20171125|20171126|20171126|||||||
INT||01|011|1084.95|20171125|20171126|20171126|||||||
INT||01|011|1898.64|20171125|20171126|20171126|||||||
INT||01|011|2712.33|20171125|20171126|20171126|||||||
INT||01|011|542.43|20171125|20171126|20171126|||||||
INT||01|011|2527.38|20171125|20171126|20171126|||||||
INT||01|011|1232.91|20171125|20171126|20171126|||||||
INT||01|011|1232.91|20171125|20171126|20171126|||||||
INT||01|011|82.2|20171125|20171126|20171126|||||||
INT||01|011|2457.39|20171125|20171126|20171126|||||||
INT||01|011|4734.27|20171125|20171126|20171126|||||||
